title,runtime,des,date,genre,cast,director,vote,gross,rating
Braxton Family Values,60,"    The tight-knit Braxton sisters, Grammy-winning artist Toni Braxton, Traci, Towanda, Trina and Tamar, and their headstrong mother share an inside look at their lives and the drama of family chaos.",2011,"Biography, Comedy, Drama            ","Traci Braxton, Toni Braxton, Tamar Braxton, Trina Braxton",,551,,5.9
For Love & Honor,84,"    When a by-the-book army veteran takes over as commandant at an ailing military academy, he instantly squares off with the school's free-thinking new Dean of Academics. But when they are ...                See full summary »",2016,"Comedy, Drama, Romance            ","James Denton, Natalie Brown, Rebecca Liddiard, Kate Corbett",Laurie Lynd,474,,6.5
Delhi in a Day,88,"    When the money of an idealistic British traveler disappears in a nouveau-riche Delhi household, the staff are given twenty-four hours to replace it or face the consequences. Delhi In A Day is a darkly comedic portrayal of upper-class Delhi society, examining how the haves and the have-nots coexist in the context of the contemporary nouveau-riche Delhi home.",2011,"Comedy, Drama            ","Victor Banerjee, Siddharth Bhardwaj, Vidya Bhushan, Lillete Dubey",Prashant Nair,382,,6.2
A Bulldog for Christmas,83,    On Christmas Vacation a cynical college student is magically transformed into a bulldog until she learns the meaning of her family and the Christmas spirit.,2013,"Comedy, Family            ","Marylee Osborne, Joni Durian, Michael Varrati, Erin R. Ryan",Henrique Couto,68,,3.9
The Dick Van Dyke Show: Now in Living Color!,43,"    Two episodes of The Dick Van Dyke Show: ""My Blonde-Haired Brunette"" and ""October Eve"" are in a newly-colorized one-hour special.",2016,Comedy            ,"Mary Tyler Moore, Dick Van Dyke",John Rich,14,,7.2
College Debts,90,"    A Midwest college student eager to pay for his tuition at a prestigious acting program in New York City. Abruptly, he ends up back home and turns a bet one Halloween into a lucrative career to pay for his tuition.",2015,Comedy            ,"Celeste Holm, Janet Carroll, Suzy Brack, Derek North","Aaron Warr, Joshua Zilm",13,,5.8
Analysis Paralysis,91,"    Analysis Paralysis is an LGBTQ romantic comedy about the intersection of imagination and anxiety, and the courage to reach for love. The story begins when Tyler O'Conner, a young gay author...                See full summary »",2018,"Comedy, Romance            ","Jason T. Gaffney, Kevin Held, Chopper Bernet, Laura Wernette",Jason T. Gaffney,31,,5.9
Jeff Dunham: Relative Disaster,70,"    Welcome to Ireland, where Ventriloquist Jeff Dunham is back with his gang of dolls, revealing some relative secrets. The Netflix special stars Walter (Jeff Dunham), Bubba J (Jeff Dunham), ...                See full summary »",2017,Comedy            ,Star:Jeff Dunham,"Michael Simon, Matthew McNeil",1010,,6.4
Roundabout American,86,    A young French chef with a fondness for America and a life in shambles pushes the limits of the American Dream by converting a Chicago pizza shop into an escort-service for the super-rich ...                See full summary »,2012,"Comedy, Romance            ","Jeff Garretson, Venessa Nicole Rodriguez, Richard Cotovsky, Annabel Kuentzmann",Boris Wexler,141,,4.3
Ghostbox Cowboy,90,"    A dullard Texas entrepreneur reinvents himself as a cowboy in China's tech wild west, but finds himself at the mercy of corrupt American expats looking to reinvent him once more.",2018,"Action, Adventure, Comedy            ","David Zellner, Specialist, Robert Longstreet, Vincent Xie",John Maringouin,147,,4.8
ImagiGARY,0,"    A 19-year old college freshman unwittingly re-imagines his childhood imaginary friend, Gary, to survive his first week at school.",2015,Comedy            ,"Charlie McDermott, Nate Hartley, Haley Ramm, Brian Dunn",Charlie McDermott,41,,7.9
Crackanory,0,"    Crackanory is a storytelling television series aimed at adults, inspired by the popular children's series Jackanory. Each episode features two 15-minute tales narrated by contemporary ...                See full summary »",2013,"Comedy, Drama            ","Tom Meeten, Matthew Steer, Nicholas Burns, Amy Hoggart",,124,,7.1
"Dana Carvey: Straight White Male, 60",64,"    Emmy-winning comedy legend Dana Carvey returns to the stage with a routine that blends pitch-perfect impressions of big personalities with so-true-it-hurts stories about being a dad of millennials, the joys of aging, and pharmaceuticals.",2016,Comedy            ,"Dana Carvey, Dex Carvey, Thomas Carvey",Marcus Raboy,1260,,6.4
Adventures of Miss Fit,89,"    A top-ranked professional female bodybuilder travels the country meeting real-life-superheroes and villains -- real people with their own unique alter-egos, costumes, and homemade weaponry....                See full summary »",2016,"Documentary, Comedy, Drama            ","Denise Masino, Master Legend, Dangerman, Zetaman",Gregg R. Simpson,19,,8.6
It's Kevin,0,"    Sketch show written by and starring Kevin Eldon, British comedy's prolific supporting star.",2013,Comedy            ,"Kevin Eldon, Paul Putner, David Reed, Amelia Bullmore",,237,,6.1
Lovemakers,96,"    Small time Hungarian matchmakers get the job to make a Hollywood star fall in love with a Russian 'businessman's spoiled brat sister. They get one million dollars if they succeed, but if they fail, they will have to pay with their lives.",2011,"Comedy, Romance            ","C.J. Thomason, Cree Kelly, Attila C. Arpa, Ferenc Hujber",Tamás Sas,932,,2.1
You Laugh But It's True,84,"    In the world of stand-up comedy in South Africa, Trevor Noah uses his childhood experiences in a biracial family during apartheid to prepare for his first one-man show.",2011,"Documentary, Biography, Comedy            ","Loyiso Gola, Rabin Harduth, Kagiso Lediga, David Newton",David Paul Meyer,987,,7.2
A.C.O.R.N.S.: Operation Crackdown,83,    A squirrel plots to pull off a major heist at a giant nut factory.,2015,"Animation, Comedy, Family            ","Jason Jones, Will Forte, John Leguizamo, Samantha Bee",Ross Venokur,323,,3.7
Mr. Right,79,"    A conservative writer who's sworn off dating is swept off her feet by a man who, she learns, works for an upscale dating service.",2015,Comedy            ,"Columbus Short, Erica Tazel, Dawn Halfkenny, Jackie Long",Roger Melvin,279,,3.0
Random Acts of Romance,87,    Two couples fall apart as three single people lead them down a dark path.,2012,Comedy            ,"Robert Moloney, Laura Bertram, Amanda Tapping, Zak Santiago",Katrin Bowen,109,,6.0
To Plant a Flag,15,"    In preparation for the moon landing in 1969, NASA sent a team of astronaut to the lunar landscapes of Iceland. Their hi-tech training mission soon discovers what obstacles one can meet when facing an Icelandic sheep farmer.",2018,"Short, Comedy            ","Jake Johnson, Seth Morris, Jason Schwartzman, Ingvar Sigurdsson",Bobbie Peers,90,,6.5
The 68th Annual Golden Globe Awards,0,    The annual Golden Globe Awards hosted by Ricky Gervais,2011,"Comedy, Music            ","Ricky Gervais, Amy Adams, Max Adler, Dianna Agron",Louis J. Horvitz,682,,7.4
Gays: The Series,28,"    GAYS: The Series is about four twenty something gay best friends navigating the tumultuous terrain of NYC. Huxley, a quick witted waiter and aspiring photographer. Ben, an attractive ...                See full summary »",2015,Comedy            ,"Peter William Dunn, Jay William Thomas, Thomas Gibbons, Markus Kelle",,78,,7.2
Impress Me,0,    Two impressionists start a 12-step program to stop doing impressions and transition into dramatic acting.,2015,Comedy            ,"Jim Meskimen, Ross Marquand, Dana DeLorenzo, Amy Castle",,163,,7.7
The Loud House: Slice of Life,2,    Lincoln Loud and his sisters fight over the last slice of pizza.,2016,"Animation, Short, Comedy            ","Grant Palmer, Catherine Taber, Liliana Mumy, Nika Futterman",Kyle Marshall,329,,7.3
Arthur & Claire,100,"    Arthur travels to Amsterdam for the last journey in his life, but there he meets Claire and together, they start a trip through the night.",2017,"Comedy, Drama            ","Florence Kasumba, Hannah Hoekstra, Rainer Bock, Josef Hader",Miguel Alexandre,465,,7.1
Deadpool: The Musical,5,"    Who knew the ""Merc with a Mouth"" could sing?. Check out this fan-made musical mashup of ""Deadpool"" and ""Beauty and the Beast"" featuring Wade's own NSFW, mature-audiences version of the ...                See full summary »",2017,"Short, Action, Comedy            ","Michael S. Parker, Monette Moio, Jennifer Wenger, Christina Benthall",Julian Higgins,127,,8.4
Barry Tales,0,"    An idealistic Kodiak bear wants to live that Abearican dream. He enrolls in an all-bear college in the pursuit of happiness, but it's not all honey.",2013,"Animation, Comedy            ","Lionel Richardson, Drek Evans, Tynisha Richardson, Chris Brooks",,64,,8.3
Chop,98,"    Lance Reed is forced by a psychotic stranger to confront his duplicitous past. Seeking retribution for a crime, the man forces Lance to reveal his inner most secrets by systematically removing his limbs.",2011,"Comedy, Horror, Thriller            ","Will Keenan, Timothy Muskatell, Chad Ferrin, Max Haaga",Trent Haaga,1130,,5.6
Powder Room,86,"    The comedy follows Sam, as her life is turned upside down on a big night out. When reunited with her old college friends, Sam is forced to re-evaluate her life and constructs an elaborate ...                See full summary »",2013,Comedy            ,"Sheridan Smith, Jaime Winstone, Kate Nash, Oona Chaplin",M.J. Delaney,722,,4.7
Let's Kill Grandpa This Christmas,79,    A downtrodden unemployed pushover is lured into a sordid family conspiracy to murder his wife's grandfather on Christmas day.,2017,"Comedy, Thriller            ","Diana Bologna, Alexandra Cohler, George Deihl Jr., Courtney Desman",Brian Gianci,169,,4.3
Split,90,"    As her 30th birthday looms, an over-achieving woman with a thing for bowlers decides to marry the man of her dreams in just under a month.",2016,"Comedy, Romance, Sport            ","Tracy Weiler, Christopher Guetig, Sean C. Keller, Sarah East",Jamie Buckner,564,,2.9
Ex-Girlfriends,72,"Jennifer Carpenter, Kristen Connolly and Alexander Poe star in a comedy about three New Yorkers struggling to uncover the truth behind their romantic entanglements. Disheartened by his ...                See full summary »",2012,"Comedy, Drama            ","Jennifer Carpenter, Alexander Poe, Kristen Connolly, Liz Holtan",Alexander Poe,295,,4.6
The Pitch,0,"    When a down-on-his-luck Sydney filmmaker discovers he needs to attach a movie star to finally make it big, he coerces his estranged father into a cross country road trip to find an elusive actor.",2018,Comedy            ,"Andy McPhee, Emm Wiseman, Anthony Brandon Wong, Erin Connor","Daniel Green, Jesse Richardson",7,,7.0
The Movie Out Here,90,"    Adam, an uptight Toronto lawyer, goes back to his hometown of Fernie and tries to save his friend's business. It's a Western Canadian adventure, with Sasq sightings, bikini pillow fights, and of course, the Rangers.",2012,Comedy            ,"Robin Nielsen, Viv Leacock, James Wallis, Katharine Isabelle",David Hicks,319,,4.3
Blue Hollywood,82,"    Blue Hollywood is the story of Celeste (British) and Alessandro (Italian), two young actors with very different personalities and approaches to the profession. After meeting at an Acting ...                See full summary »",2017,"Comedy, Drama, Romance            ","Mark Arnold, Franziska Schissler, Tiana Tuttle, Marah Fairclough",Francesco Gabriele,16,,6.3
Hey Tucker!,0,Add a Plot,2013,"Comedy, Talk-Show            ","Tahj Mowry, Troian Bellisario, Ashley Benson, Lucy Hale",,51,,7.5
Legend Quest,0,"    In 19th Century America, 12 year old Leo and his ghost companions defend their world against supernatural threats.",2017,"Animation, Adventure, Comedy            ","Johnny Rose, Annemarie Blanco, Oscar Cheda, Paul Tei",,354,,7.4
Be My Valentine,83,"    Daniel Farrell is a young widowed father who is navigating mourning and parenting Tyler, his adolescent son. Father and son have a great relationship so Tyler can't wait to confide to his ...                See full summary »",2013,"Comedy, Family, Romance            ","William Baldwin, Natalie Brown, Lisa Berry, James Thomas",Graeme Campbell,591,,5.6
Committed,90,    A chance meeting between a man being pressured to propose to his girlfriend and a runaway bride.,2014,"Comedy, Romance            ","Melia Kreiling, Orestes Sophocleous, Dimitris Xystras, Alexia Paraskeva",Stelana Kliris,851,,6.2
Killing Thyme,23,"    Eight year old Sam is desperate for an allotment. When he meets Norman, a curmudgeonly old man with a neglected allotment and a death wish, Sam thinks he has the solution to both of their problems.",2015,"Short, Comedy, Drama            ","Brian Cox, Charlotte Riley, Joe Reynolds, Gino Pantelidou",M.J. McMahon,33,,9.0
Escorts,9,"    ESCORTS is a black comedy that follows Jay Miller on his perilous journey as a collegiate amateur ""escort service"" business owner in Southern California.",2015,"Comedy, Crime, Drama            ","Dave Patten, David Ricks, Richard Amezcua, Alexx Ray",,24,,6.7
