title,runtime,des,date,genre,cast,director,vote,gross,rating
Bridge and Tunnel,95,"    A group of twenty-somethings struggle to cope with break ups, student debt, and the transition to adulthood while living with their parents in the suburbs of New York City.",2014,"Comedy, Drama, Romance            ","Arjun Gupta, Joe Murphy, Mary Kate Wiles, Annet Mahendru",Jason Michael Brescia,71,,7.2
How Long Will I Love U,101,"    A woman from 2018 and a man from 1999 wake up in the same bed. They discover they can time travel using the bedroom door, and make changes to their eras, but that their destinies may not be in their own hands.",2018,"Comedy, Fantasy, Romance            ","Jiayin Lei, Liya Tong, Ming Fan, Guangjie Li",Lun Su,695,$0.75M,6.5
In Dire Need of Compassion,76,    A Serbian widow migrates to Los Angeles and falls in love with his wife's twin sister.,2017,Romance            ,"Chloë Caro, Jonathan Nelson, Amanda Puggle, Ray Guy Valdez",Jonathan Nelson,14,,5.4
A Sunday Kind of Love,93,"    A struggling writer meets death and falls in love. He must decide if his true love is in this world or the next, and if his dreams of success are worth dying for.",2016,"Drama, Fantasy, Romance            ","Dylan Taylor, Melanie Scrofano, Meghan Heffern, Benjamin Ayres",Geordie Sabbagh,132,,4.9
10 Days in Sun City,87,"    A globetrotting traveler, Akpos, brings his girlfriend to the land of South Africa in this adventure.",2017,"Adventure, Comedy, Romance            ","Gbenro Ajibade, Adesua Etomi, Ayo Makun, Richard Mofe-Damijo",Adze Ugah,27,,5.7
Gay Jesus,34,"Once upon a time in a cheap Jerusalem hotel room, Jesus and Judas are spending their time away from Nazareth between hot, sweaty, carnal love and preparing sermons for Jesus' growing fanbase. Enter Mary Magdalene, jealousy, Satan, and the Romans, and the once-perfect love affair between Judas and Jesus becomes a hellish ring of fire, leading Judas to betray his beloved Christ and the Romans to punish everyone for trying to turn everyone gay.",2015,"Short, Comedy, Drama            ","Richard Chandler, Aurora Grabill, Jorge Rivas, Ray DiNitto",Paul M McAlarney,30,,4.7
Love Me Tomorrow,128,"A generational love story about a DJ, a conflicted millennial woman, and a woman who is described to be 'on the verge of renaissance.' They will be caught in a love triangle that will spark thoughts on one-night stands, May-December affairs and other aspects of life.",2016,"Comedy, Romance            ","Piolo Pascual, Coleen Garcia, Dawn Zulueta, Rein Gutierrez",Gino M. Santos,58,,6.0
Disconnect,107,    A romantic comedy that brings out the intricacies and absurdities of the Nairobi dating scene.,2018,"Comedy, Romance            ","Brenda Wairimu, Nick Mutuma, Catherine Kamau, Pascal Tokodi","David 'Tosh' Gitonga, Michael Jones",21,,7.7
The Skinny,103,"    Director Patrik-Ian Polk provides exciting character developments, brilliant cinematography and life lessons for all, particularly for members of the black LGBT community. Cameos by key actors from the Noah Arc series are visual delights.",2012,"Comedy, Drama, Romance            ","Jussie Smollett, Blake Young-Fountain, Anthony Burrell, Shanika Warren-Markland",Patrik-Ian Polk,580,,6.2
Comfort,103,    A late night courier boy agrees to pick up the feisty daughter of an important client. The two youngsters form a close connection and spend two nights exploring LA's local food scene while their romance blossoms.,2016,Romance            ,"Kevin Ashworth, Michael Boucher, Michael Bow, Shawn Cahill",William Lu,300,,6.3
Miami Love Affair,90,    Love ignites on the biggest art fair in the world as artists struggle between fame and romance in the hottest city on the planet: Miami.,2017,"Comedy, Romance            ","Burt Reynolds, Clinton Archambault, Joseph Arthur, Rusbeh Bani",Ralph Kinnard,33,,6.6
Aashiqui: True Love,160,"    In this remake of the Telugu film 'Ishq,' three young people find they are connected not only by love but by a dark history that threatens to destroy any hope of happiness.",2015,"Action, Romance            ","Ankush Hazra, Karishma Bhandari, Arindam Dutta, Rajatabha Dutta",Ashok Pati,71,,6.3
Sestre,89,"    Two sisters from Krusevac, Serbia, decided to take part-time job in Italy, little did they know that they will become victims of human trafficking, prostitution, and well organized crime organization.",2011,"Crime, Drama, Romance            ","Ivana Vukovic, Ana Mandic, Ljubomir Bandovic, Ana Maljevic",Vladimir Paskaljevic,509,,7.1
Uma História de Amor e Fúria,74,"    Revolves around the love between an immortal hero and Janaína, the woman he has been in love with for 600 years, through Brazil's colonization, slavery, military regime and the future, in 2096, in the midst of wars for water.",2013,"Animation, Adventure, Drama            ","Selton Mello, Camila Pitanga, Rodrigo Santoro, Carlos Alayeto","Luiz Bolognesi, Jean Cullen De Moura, Marcelo Fernandes De Moura",1290,,7.2
Gay Canadian Music Videos,46,    A compilation from Omer Pasha Music Videos focusing on celebrating gay love between men. Dedicated to all the gay communities in the world.,2015,"Music, Mystery, Romance            ",Omer Pasha,Omer Pasha,0,,0.0
Tian liang zhi qian,90,"    After squandering his inheritance, a gambling addict befriends a prostitute who decides to help him find his daughter, while avoiding the local gangsters who want him to repay his debts.",2016,"Drama, Romance            ","Aaron Kwok, Zishan Yang, Lei Hao, Andy On",Matt Chung-tien Wu,249,,6.2
Songs for Amy,104,"    Sean O'Malley, a struggling Irish musician writes an album for the love of his life in an attempt to redeem himself, with the help and hindrance of his misfit band mates.",2012,"Comedy, Drama, Music            ","James Cosmo, Sean Maguire, Patrick Bergin, Barry Ward",Konrad Begg,126,,6.3
The Smoke,89,"    48 hours in the life of a burnt-out City lawyer who loses his job, falls for a call girl and steals £400,000 from a gangland boss - who wants every penny of it back.",2014,"Crime, Romance, Thriller            ","Matt Di Angelo, Lili Bordán, Stephen Marcus, Darren Ripley",Ben Pickering,317,,4.0
Relative Happiness,94,"Plus sized and 30 years old, LEXIE IVY is a feisty Bed and Breakfast owner who desperately needs a date to her sisters wedding. In small town Nova Scotia, thats no easy task, especially when the most eligible bachelor is JOSS, the rough handyman fixing her roof. When ADRIAN, a handsome and charming guest, arrives and seems to take an interest in Lexie, she thinks all her problems are solved. But she misreads the situation and is soon reeling, believing her romantic dream has slipped away, maybe forever. After a series of hilarious mishaps and a reality check or two, Lexie opens her heart and eyes to see that love may be a lot closer than she thought.",2014,"Comedy, Romance            ","Melissa Bergland, Aaron Poole, Johnathan Sousa, Susan Kent",Deanne Foley,223,,6.2
Khashm Va Hayahoo,96,    Khosrow is a famous married singer involved with a troublesome affair and consequences of fame.,2016,"Drama, Mystery, Romance            ","Tannaz Tabatabayi, Navid Mohammadzadeh, Saeed Changizian, Behnaz Jafari",Houman Seyyedi,1998,,6.3
Blinder,102,    An ex footballer embroiled in a scandal returns home to clear his name and reignite an old flame.,2013,"Drama, Romance, Sport            ","Oliver Ackland, Jack Thompson, Zoe Carides, Anna Hutchison",Richard Gray,439,,4.5
Hannah Has a Ho-Phase,93,"    When Leslie, a brazen pole-dance instructor, gets fed up with her prudish roommate, Hannah, she challenges her to the bet of a lifetime: Hannah must sleep with ten guys while Leslie does the unthinkable and ""re-virginizes"".",2012,"Comedy, Romance            ","Meredith Forlenza, Genevieve Hudson-Price, Lucia Brizzi, Veronica Carr","Jamie Jensen, Nadia Munla",77,,5.8
Suddenly Twenty,0,"Parn is a stubborn old woman in her 70's whose only pleasure in life is to brag about her son who she single-handedly raised to be a professor. One day, she learns that her son is planning to send her off to a nursing home. While wondering the street in shock and grave disappointment, she is drawn to a mysterious light and walks into a photo studio called 'Chaya Lumruek.' She puts on a makeup for the first time to get her portrait take, but when she leaves she is shocked to see her reflection. Skin fair and supple and slender figure, she's gone back to being a vibrant 20-year-old young woman again! With no one recognizing her, she sees it as a second chance at life and decides to take advantage of her new-found youth that she never got to enjoy in her old days...",2016,"Comedy, Fantasy, Romance            ","Davika Hoorne, Saharat Sangkapreecha, Kritsanapoom Pibulsonggram, Neeranuch Patamasood",Araya Suriharn,322,,7.2
Paradox,103,"After his wife is killed in a hit-and-run accident by a mysterious Hooded Man, DYLAN BRANDT, a Theoretical Physicist, builds a Quantum Suicide Machine to jump through parallel universes to find another version of his wife. Based on the ancient Greek myth of Orpheus and Eurydice, where a man storms of the Gates of Hades to return his wife to the land of the living, Dylan transverses infinite worlds of the Multi-verse to find his wife. But with every jump, Dylan is thwarted by the efforts of the mysterious Hooded Man. Ignoring the warnings of his mentor, DR. YAMAMOTO, Dylan recklessly jumps into ever more flawed universes, until the rules of physics completely break down, threatening to destroy the universe and everything in it.",2016,"Drama, Romance, Sci-Fi            ","Thomas Blankenship, Stevo Chang, Fran Ervin, Richard Ervin","Steven Chang, Stevo Chang, Fran Ervin",101,,6.0
I Call First,70,    A young man struggles with the fact that his girlfriend was once raped.,2015,"Drama, Romance            ","Cody Poirot, Hannah Richter, Nicholas Winand, Anthony Cillo",Alexander Raye Pimentel,49,,7.9
Jess & James,92,"Jess is a bohemian youth with secrets to hide from his shrewd parents. James feels trapped living with his irritable mother. After meeting for a sexual encounter, the two young men set off on a spontaneous road trip across rural Argentina to reunite with Jess' estranged brother. On their journey, they confront strange occurrences and engage in a ménage à trois affair that brings them closer. Their newly found affection grows, all while discovering a fresh vision of freedom and happiness. JESS & JAMES is a sexually charged road-trip movie, a love story, and a coming-of-age tale, set against the mythical landscape of the Argentinian Pampas.",2015,"Drama, Romance            ","Martín Karich, Nicolás Romeo, Federico Fontán, Alejandro Paker",Santiago Giralt,457,,5.3
A Modern Pride and Prejudice,125,"Pride and Prejudice follows Elizabeth (Maia Petee) and her oldest sister Jane Bennet (Christina LaFon) through trial and error of first impressions, timeless proposals, mistaken opinions and true love. When Jane meets the new eligible bachelor Mr. Bingley (Mark Mook), she falls head over heels until he suddenly leaves town unexpectedly with his friend Mr. Darcy (Caleb Grusing). While Elizabeth consults her sister she finds herself intertwined in the reasons behind Mr. Bingley's departure, a new found friend Mr. Wickham (James Hawthorn), prejudices and possibilities of finding love herself."" The first Impressions are not always lasting ones.",2011,Romance            ,"Caleb Grant, Maia Petee, Christina Lafon, Mark Mook",Bonnie Mae,53,,5.0
A Big Love Story,92,"    With his glory days long gone, an overweight former football player will make a bet with his close friends and visit the nearest gym for the ultimate makeover, only to discover the girl of his dreams and his true soulmate.",2012,"Comedy, Romance            ","Robbie Kaller, Jillian Federman, Tommy Snider, Constance Reese",Ryan Sage,419,,6.3
