title,runtime,des,date,rating,genre
Raven's Home,22,"    Though Raven Baxter is psychic, she would've never guess she'd be a single mother living in an apartment with her twins Nia and Booker Baxter and her best friend Chelsea and son Levi.",2017,7.4,"Comedy, Family            "
"Hail, Caesar!",106,    A Hollywood fixer in the 1950s works to keep the studio's stars in line.,2016,6.3,"Comedy, Drama, Music            "
Hunter x Hunter,24,"    Gon Freecss aspires to become a Hunter, an exceptional being capable of greatness. With his friends and his potential, he seeks for his father who left him when he was younger.",2014,8.9,"Animation, Action, Adventure            "
No Strings Attached,108,"    A guy and girl try to keep their relationship strictly physical, but it's not long before they learn that they want something more.",2011,6.2,"Comedy, Romance            "
Crashing,30,"    A comedy series following the lives of six 20- and 30-somethings living together as property guardians of a large, disused hospital..",2016,7.7,Comedy            
Sausage Party,89,    A sausage strives to discover the truth about his existence.,2016,6.2,"Animation, Adventure, Comedy            "
Pitch Perfect 2,115,"    After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.",2015,6.4,"Comedy, Music            "
The Durrells in Corfu,46,    Based on the real-life events of the Durrell family as they resettle from England to Greece.,2019,8.1,"Biography, Comedy, Drama            "
You're the Worst,30,"    Centers on two toxic, self-destructive people who fall in love and attempt a relationship.",2019,8.1,"Comedy, Drama, Romance            "
The Death of Stalin,107,"    Moscow, 1953. After being in power for nearly 30 years, Soviet dictator Josef Stalin takes ill and quickly dies. Now the members of the Council of Ministers scramble for power.",2017,7.2,"Comedy, Drama, History            "
In Fabric,118,"    In Fabric is a haunting ghost story set against the backdrop of a busy winter sales period in a department store and follows the life of a cursed dress as it passes from person to person, with devastating consequences..",2018,6.4,"Comedy, Horror            "
Trolls,92,"    After the Bergens invade Troll Village, Poppy, the happiest Troll ever born, and the curmudgeonly Branch set off on a journey to rescue her friends.",2016,6.5,"Animation, Adventure, Comedy            "
The Brothers Grimsby,83,    A new assignment forces a top spy to team up with his football hooligan brother.,2016,6.2,"Action, Adventure, Comedy            "
The Hitman's Bodyguard,118,"    The world's top bodyguard gets a new client, a hitman who must testify at the International Criminal Court. They must put their differences aside and work together to make it to the trial on time.",2017,6.9,"Action, Comedy, Thriller            "
Scream Queens,45,"    A semi-anthology series that centers on characters being terrorized by a serial killer in different locations, including a university and a hospital.",2016,7.1,"Comedy, Horror, Mystery            "
Sorry to Bother You,112,"    In an alternate present-day version of Oakland, telemarketer Cassius Green discovers a magical key to professional success, propelling him into a universe of greed.",2018,6.9,"Comedy, Fantasy, Sci-Fi            "
Gilmore Girls: A Year in the Life,90,"    Set nearly a decade after the finale of the original series, this revival follows Lorelai, Rory and Emily Gilmore through four seasons of change.",2016,7.8,"Comedy, Drama            "
No Activity,30,"    Set against the world of a major drug cartel bust, the series follows two low-level cops who have spent far too much time in a car together; two criminals who are largely kept in the dark; ...                See full summary »",2017,6.6,Comedy            
Horrible Bosses,98,    Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness.,2011,6.9,"Comedy, Crime            "
Focus,105,"    In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop.",2015,6.6,"Comedy, Crime, Drama            "
Crown for Christmas,86,"    After getting fired from her job as a maid at a ritzy New York City hotel, Allie reluctantly accepts a temporary gig as the governess to a young girl who is part of a powerful family in Europe that lives in a castle.",2015,7.0,"Comedy, Drama, Family            "
Maniac,40,"    Two strangers are drawn to a mysterious pharmaceutical trial that will, they're assured, with no complications or side-effects whatsoever, solve all of their problems, permanently. Things do not go as planned.",2018,7.8,"Comedy, Drama, Sci-Fi            "
Midnight in Paris,94,"    While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s everyday at midnight.",2011,7.7,"Comedy, Fantasy, Romance            "
Plebs,25,"    PLEBS follows three desperate young men from the suburbs as they try to get laid, hold down jobs, and climb the social ladder in the big city - a city that happens to be Ancient Rome.",2013,7.9,Comedy            
Little Things,16,"    A cohabiting couple in their 20s navigate the ups and downs of work, modern-day relationships and finding themselves in contemporary Mumbai.",2016,8.3,"Comedy, Romance            "
Iron Sky,93,    The Nazis set up a secret base on the dark side of the moon in 1945 where they hide out and plan to return to power in 2018.,2012,5.9,"Action, Comedy, Sci-Fi            "
Mike and Dave Need Wedding Dates,98,"    Two hard-partying brothers place an online ad to find the perfect dates for their sister's Hawaiian wedding. Hoping for a wild getaway, the boys instead find themselves out-hustled by an uncontrollable duo.",2016,6.0,"Comedy, Romance            "
Now You See Me 2,129,"    The Four Horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet.",2016,6.5,"Action, Adventure, Comedy            "
Magic Mike,110,"    A male stripper teaches a younger performer how to party, pick up women, and make easy money.",2012,6.1,"Comedy, Drama            "
Mid90s,85,"    Follows Stevie, a thirteen-year-old in 1990s-era Los Angeles who spends his summer navigating between his troubled home life and a group of new friends that he meets at a Motor Avenue skate shop.",2018,7.4,"Comedy, Drama            "
Steven Universe,11,"    A team of intergalactic warriors fights to protect the universe, but the combination of three highly trained beings and one quirky young boy leaves the team struggling to overcome the dangerous scenarios that are put in front of them.",2013,8.3,"Animation, Action, Adventure            "
The Good Dinosaur,93,"    In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend.",2015,6.7,"Animation, Adventure, Comedy            "
The Way Way Back,103,"    Shy 14-year-old Duncan goes on summer vacation with his mother, her overbearing boyfriend, and her boyfriend's daughter. Having a rough time fitting in, Duncan finds an unexpected friend in Owen, manager of the Water Wizz water park.",2013,7.4,"Comedy, Drama            "
Pitch Perfect 3,93,"    Following their win at the world championship, the now separated Bellas reunite for one last singing competition at an overseas USO tour, but face a group who uses both instruments and voices.",2017,5.8,"Comedy, Music            "
Journey 2: The Mysterious Island,94,"    Sean Anderson partners with his mom's husband on a mission to find his grandfather, who is thought to be missing on a mythical island.",2012,5.8,"Action, Adventure, Comedy            "
Central Intelligence,107,"    After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage.",2016,6.3,"Action, Comedy, Crime            "
War Dogs,114,"    Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.",2016,7.1,"Biography, Comedy, Crime            "
Dirk Gently's Holistic Detective Agency,60,    Holistic detective Dirk Gently investigates cases involving the supernatural.,2017,8.3,"Action, Adventure, Comedy            "
Sex Tape,94,"    A married couple wake up to discover that the sex tape they made the evening before has gone missing, leading to a frantic search for its whereabouts.",2014,5.1,"Comedy, Romance            "
Kidding,30,"    Jeff, a famous children's television icon, struggles to retain his sanity as his family falls apart.",2018,8.0,"Comedy, Drama            "
