title,runtime,des,date,genre,cast,director,vote,gross,rating
No Good Deed,84,    An unstable escaped convict terrorizes a woman who is alone with her two children.,2014,"Action, Crime, Drama            ","Taraji P. Henson, Idris Elba, Leslie Bibb, Kate del Castillo",Sam Miller,16647,$52.54M,5.6
"Crouching Tiger, Hidden Dragon: Sword of Destiny",96,"    A story of lost love, young love, a legendary sword and one last opportunity at redemption.",2016,"Action, Adventure, Drama            ","Donnie Yen, Michelle Yeoh, Harry Shum Jr., Natasha Liu Bordizzo",Woo-Ping Yuen,16450,,6.1
Far Cry 5,0,"    A deputy is sent to the town of Hope County to arrest Joseph Seed, a corrupt evangelical religious leader who rules the town with the help of his disturbed followers.",2018,"Action, Adventure, Drama            ","Greg Bryk, Mark Pellegrino, Seamus Dever, Jenessa Grant",Patrick Methe,3552,,8.1
Brick Mansions,90,    An undercover Detroit cop navigates a dangerous neighborhood that's surrounded by a containment wall with the help of an ex-con in order to bring down a crime lord and his plot to devastate the entire city.,2014,"Action, Crime            ","Paul Walker, David Belle, RZA, Goûchy Boy",Camille Delamarre,38285,$20.29M,5.7
The Scorpion King 4: Quest for Power,105,"    When he is betrayed by a trusted friend, Mathayus must marshal all his strength and cunning to outwit a formidable opponent who will stop at nothing to unlock a supreme ancient power.",2015,"Action, Adventure, Fantasy            ","Victor Webster, Ellen Hollman, Will Kemp, Barry Bostwick",Mike Elliott,2660,,4.1
211,86,"    While on a routine patrol, an aging cop, his partner and their ride-along get caught in a standoff with a band of former mercenaries robbing a bank.",2018,"Action, Crime, Drama            ","Nicolas Cage, Sophie Skelton, Michael Rainey Jr., Dwayne Cameron",York Alec Shackleton,5983,,4.4
Collide,99,"    An American backpacker gets involved with a ring of drug smugglers as their driver, though he winds up on the run from his employers across Cologne high-speed Autobahn.",2016,"Action, Crime, Thriller            ","Nicholas Hoult, Felicity Jones, Anthony Hopkins, Ben Kingsley",Eran Creevy,13930,$2.28M,5.7
Act of Valor,110,    An elite team of Navy SEALs embark on a covert mission to recover a kidnapped CIA agent.,2012,"Action, Adventure, Drama            ","Alex Veadov, Roselyn Sanchez, Nestor Serrano, Rorke Denver","Mike McCoy, Scott Waugh",64480,$70.01M,6.5
A Lonely Place to Die,99,    A group of mountaineers in the Scottish Highlands discover a kidnapped girl and are pursued by her captors.,2011,"Action, Crime, Thriller            ","Alec Newman, Ed Speleers, Melissa George, Kate Magowan",Julian Gilbey,26015,,6.2
Krampus: The Christmas Devil,82,"Jeremy, a local police officer leads a life of a confusing past, spending his current time searching for his kidnapper as a child. After other children begin missing, Jeremy pieces together the truth and realizes that his childhood kidnapper could be a creature of ancient yuletide lore, Krampus, who is the brother of St. Nick, and punisher of children who perform acts of unspeakable evil without repercussion. Can Jeremy kill Krampus and prevent more missing children?",2013,"Action, Horror, Thriller            ","Jay Dobyns, Paul Ferm, Andrew Ferrick, Darin Foltz",Jason Hull,1570,,1.6
Never Back Down: No Surrender,101,"    Picking up after the events of Never Back Down 2, former MMA champion Case Walker is on the comeback trail to become champion once again.",2016,"Action, Sport            ","Michael Jai White, Josh Barnett, Gillian White, Esai Morales",Michael Jai White,4993,,6.4
24: Legacy,41,"    A military hero who returns to the U.S. with a whole lot of trouble following him back. With nowhere else to turn, the man asks CTU to help him save his life while also stopping one of the largest-scale terror attacks on American soil.",2017,"Action, Crime, Drama            ","Corey Hawkins, Miranda Otto, Anna Diop, Teddy Sears",,9460,,6.2
Deep Blue Sea 2,94,"    A brilliant billionaire named Carl Durant is experimenting on bull sharks, which soon rebel to cause havoc for a group of scientists.",2018,"Action, Horror, Sci-Fi            ","Danielle Savre, Rob Mayes, Michael Beach, Nathan Lynn",Darin Scott,4760,,3.3
Revolt,87,"    An amnesiac US soldier's in a cell next to a cute, French doctor. Earth is under attack by big, alien robots. Kenyan soldiers come to rape, torture and kill but the 2 fight back. They find a car and head west.",2017,"Action, Sci-Fi, War            ","Lee Pace, Bérénice Marlohe, Jason Flemyng, Sibulele Gcilitshana",Joe Miale,7324,,5.2
Occupation,119,"    A small group of town residents have to band together after a devastating ground invasion. As they struggle to survive, they realize they must stay one step ahead of their attackers, and work together for a chance to strike back.",2018,"Action, Drama, Sci-Fi            ","Dan Ewing, Temuera Morrison, Stephany Jacobsen, Rhiannon Fish",Luke Sparke,11961,,5.4
Teenage Mutant Ninja Turtles,24,"    Four ninja turtles, mutated by a mysterious alien substance, must rise up out of the sewers and defend their city against evil forces from both the past and present.",2017,"Animation, Short, Action            ","Sean Astin, Rob Paulsen, Greg Cipes, Mae Whitman",,7757,,7.8
Milo Murphy's Law,12,"    An animated comedy adventure series that follows 13-year-old Milo Murphy, the fictional great-great-great-great grandson of the Murphy's Law namesake. Additionally, Dakota and Cavendish come from the future to prevent pistachio extinction.",2016,"Animation, Short, Action            ","'Weird Al' Yankovic, Sabrina Carpenter, Mekai Curtis, Dan Povenmire",,1512,,7.5
The Last Sharknado: It's About Time,86,    Fin has to go back in time to rejoin his shark-battling friends to stop the first Sharknado and save humanity.,2018,"Action, Adventure, Comedy            ","Ian Ziering, Tara Reid, Cassandra Scerbo, Judah Friedlander",Anthony C. Ferrante,2976,,3.5
The Eagle,114,"    In Roman-ruled Britain, a young Roman soldier endeavors to honor his father's memory by finding his lost legion's golden emblem.",2011,"Action, Adventure, Drama            ","Channing Tatum, Jamie Bell, Donald Sutherland, István Göz",Kevin Macdonald,62703,$19.49M,6.2
American Odyssey,60,"    Three families are torn apart when a stranded female soldier, a disillusioned corporate attorney and a disrespected political activist are pulled into the same shocking international military conspiracy.",2015,"Action, Drama, Thriller            ","Anna Friel, Peter Facinelli, Jake Robinson, Omar Ghazaoui",,5787,,7.3
Alcatraz,60,"    In 1963, all the prisoners and guards mysteriously disappear from Alcatraz. In the present day, they resurface and a secret agency are tasked with re-capturing them.",2012,"Action, Crime, Drama            ","Sarah Jones, Jorge Garcia, Jonny Coyne, Parminder Nagra",,37875,,7.0
The Collection,82,"    A man who escapes from the vicious grips of the serial killer known as ""The Collector"" is then forced to help rescue an innocent girl from the killer's booby-trapped lair.",2012,"Action, Horror, Thriller            ","Josh Stewart, Emma Fitzpatrick, Christopher McDonald, Randall Archer",Marcus Dunstan,43360,$12.84M,6.1
Rush,44,"Doctor William Rush is not your average on-call professional. He's not attached to any hospital, he's highly discreet -- no matter the ailment, his clients must pay a cash-only premium, and the doctor can party with the best of them. Dr. Rush has no desire to change his life or how he lives it, until an old flame and his conscience begin to stir things up.",2014,"Action, Drama            ","Tom Ellis, Larenz Tate, Sarah Habel, Rick Gonzalez",,5426,,7.7
Office Uprising,92,    An employee at a weapons factory discovers that an energy drink turns his co-workers into zombies,2018,"Action, Comedy, Horror            ","Brenton Thwaites, Jane Levy, Karan Soni, Zachary Levi",Lin Oeding,7970,,6.1
Wheelman,82,    A getaway driver for a bank robbery realizes he has been double crossed and races to find out who betrayed him.,2017,"Action, Crime, Mystery            ","Frank Grillo, Caitlin Carmichael, Garret Dillahunt, Shea Whigham",Jeremy Rush,15238,,6.4
Red Tails,125,"    A crew of African American pilots in the Tuskegee training program, having faced segregation while kept mostly on the ground during World War II, are called into duty under the guidance of Col. A.J. Bullard.",2012,"Action, Drama, History            ","Cuba Gooding Jr., Gerald McRaney, David Oyelowo, Andre Royo",Anthony Hemingway,32271,$49.88M,5.9
Thunderbirds Are Go,22,"    In the future, the Tracy family run a private mechanized emergency response service.",2015,"Animation, Action, Adventure            ","Thomas Brodie-Sangster, Rasmus Hardiker, David Menkin, Kayvan Novak",,1360,,6.7
Teen Titans: The Judas Contract,84,"Led by Starfire, the Teen Titans - Beast Boy, Raven, Blue Beetle, Robin and the just-returned Nightwing - have built a cohesive team in their never-ending battle against evil but their newest teammate, the mysterious, and powerful, Terra, may be altering that dynamic. Meanwhile, an ancient evil - Brother Blood - has awakened, and familiar foe Deathstroke is lurking in the shadows, both waiting to pounce. Ultimately, the Teen Titans will need to battle their enemies and their own internal doubts to come together and overcome the malicious forces around them in this twisting tale of intrigue, adventure and deception.",2017,"Animation, Action, Adventure            ","Stuart Allan, Jake T. Austin, Taissa Farmiga, Sean Maher",Sam Liu,10526,,7.0
Starship Troopers: Traitor of Mars,88,"    Federation trooper Johnny Rico is ordered to work with a group of new recruits on a satellite station on Mars, where giant bugs have decided to target their next attack.",2017,"Animation, Action, Sci-Fi            ","Casper Van Dien, Dina Meyer, DeRay Davis, Justin Doran","Shinji Aramaki, Masaru Matsumoto",4534,,5.5
Vice,96,"    Bruce Willis stars in this Sci-Fi thriller about ultimate resort: VICE, where customers can play out their wildest fantasies with artificial inhabitants who look like humans.",2015,"Action, Adventure, Sci-Fi            ","Thomas Jane, Bruce Willis, Ambyr Childers, Johnathon Schaech",Brian A. Miller,14796,,4.2
Samson,110,"    After losing the love of his life to a cruel Philistine prince, a young Hebrew with Supernatural strength defends his people, sacrificing everything to avenge his love, his people, and his God.",2018,"Action, Drama            ","Taylor James, Billy Zane, Lindsay Wagner, Caitlin Leahy","Bruce Macdonald, Gabriel Sabloff",3791,$4.72M,4.4
The Assignment,95,"    After waking up and discovering that he has undergone gender reassignment surgery, an assassin seeks to find the doctor responsible.",2016,"Action, Crime, Thriller            ","Michelle Rodriguez, Tony Shalhoub, Anthony LaPaglia, Caitlin Gerard",Walter Hill,6071,,4.6
Star Wars: The Old Republic,0,"    Set long before the Star Wars films, the Sith Empire returns to the galaxy to begin a war with the Galactic Republic.",2011,"Action, Adventure, Fantasy            ","Tom Spackman, Grey Griffin, Bertie Carvel, Jo Wyatt","James Ohlen, Hez Chorba",2494,,8.5
The Ballad of Lefty Brown,111,"    A thrilling and action-packed Western, The Ballad of Lefty Brown is a story about loyalty, friendship, and the relentless pursuit of justice.",2017,"Action, Drama, Western            ","Bill Pullman, Peter Fonda, Stephen Alan Seder, Kathy Baker",Jared Moshe,4348,$0.01M,6.2
The Baytown Outlaws,98,"    When three redneck brothers agree to help a woman save her godson from an abusive stepfather, they become targets on the run from an odd cast of characters.",2012,"Action, Comedy, Crime            ","Billy Bob Thornton, Eva Longoria, Thomas Brodie-Sangster, Clayne Crawford",Barry Battles,13236,,6.4
"Big Mommas: Like Father, Like Son",107,    Malcolm Turner and his stepson Trent go undercover at an all-girls school to flush out a killer.,2011,"Action, Comedy, Crime            ","Martin Lawrence, Brandon T. Jackson, Jessica Lucas, Michelle Ang",John Whitesell,24152,$37.92M,4.4
Jean-Claude Van Johnson,30,"Stars global martial arts & actor Jean-Claude Van Damme playing ""Jean-Claude Van Damme"", a global martial arts & film sensation, also operating under the simple alias of ""Johnson"" as the world's best undercover private contractor. Retired for years, a chance encounter with a lost love brings him back to the game. This time, he'll be deadlier than ever. Probably.",2017,"Action, Comedy, Drama            ","Kat Foster, Moises Arias, Bar Paly, Tim Peper",,7170,,7.7
Victor Crowley,83,"    Ten years after the events of the original movie, Victor Crowley is mistakenly resurrected and proceeds to kill once more.",2017,"Action, Comedy, Horror            ","Parry Shen, Kane Hodder, Laura Ortiz, Dave Sheridan",Adam Green,3882,,5.5
