title,runtime,des,date,genre,cast,director,vote,gross,rating
Amy,128,    Archival footage and personal testimonials present an intimate portrait of the life and career of British singer/songwriter Amy Winehouse.,2015,"Documentary, Biography, Music            ","Amy Winehouse, Mitch Winehouse, Mark Ronson, Russell Brand",Asif Kapadia,45339,$8.41M,7.8
Meeting Gorbachev,90,"    The life of Mikhail Gorbachev, the eighth and final President of the Soviet Union in chronological order.",2018,"Documentary, Biography, History            ","Yuri Andropov, James Baker, Leonid Brezhnev, Konstantin Chernenko","Werner Herzog, André Singer",814,$0.25M,7.2
Before the Flood,96,"    A look at how climate change affects our environment and what society can do to prevent the demise of endangered species, ecosystems and native communities across the planet.",2016,Documentary            ,"Leonardo DiCaprio, Ki-moon Ban, Alejandro G. Iñárritu, Mike Brune",Fisher Stevens,24585,,8.3
Handel's Messiah,0,"    In this BYUtv original production, take a look at Handel's life leading up to his debut of the Messiah. See performances of the Messiah, and travel to some of the locations where Handel once lived.",2014,Documentary            ,"Anna Dawson, Mickey Lewis, Niall Murray, John Christian Otteson",Lee B. Groberg,14,,8.6
Leah Remini: Scientology and the Aftermath,47,    A series featuring stories from former members of the Church of Scientology whose lives have been affected by the Church's harmful practices.,2019,Documentary            ,"Leah Remini, Mike Rinder, Mary Kahn, Claire Headley",,4052,,9.1
Casting Calls,3,"    This series looks at the most famous roles of all-time and reveals the stories behind how they were cast, which other actors were considered, and how your favourite stars landed the part.",2018,"Documentary, Short, Talk-Show            ",,,271,,7.0
MeatEater,21,    A man travels around the vast wilderness hunting various animals. He hunts everything from birds to bears. Once the animal is bagged he demonstrates how to process the game and cook it.,2012,Documentary            ,"Steven Rinella, Joe Rogan, Bryan Callen, Remi Warren",,790,,7.9
Hans Zimmer: Live in Prague,150,    The renowned film score composer leads a concert featuring his cinematic compositions.,2017,"Documentary, Music            ","Hans Zimmer, Yolanda Charles, Michael Einziger, Nick Glennie-Smith",Tim Van Someren,2030,,9.1
RBG,98,"    The exceptional life and career of U.S. Supreme Court Justice Ruth Bader Ginsburg, who has developed a breathtaking legal legacy while becoming an unexpected pop culture icon.",2018,"Documentary, Biography            ","Ruth Bader Ginsburg, Ann Kittner, Harryette Helsel, Nina Totenberg","Julie Cohen, Betsy West",9231,$14.02M,7.5
Brain Games,30,    An examination of the nature of human perception and how it can be fooled.,2011,"Documentary, Comedy, Drama            ","Jason Silva, Bert Thomas Morris, Apollo Robbins, Eric Leclerc",,2737,,8.3
Scotch: A Golden Dream,89,"    An impressive bottle of fine Scotch is in your hand. From barley to barrel, who made it and how did they do it?",2018,Documentary            ,Andrew Peat,,137,,7.5
The 24 Hour War,99,"    In the early 1960s, Henry Ford II and Enzo Ferrari went to war on the battlefield of Le Mans. This epic battle saw drivers lose their lives, family dynasties nearly collapse and the development of a new race car that changed racing.",2016,"Documentary, History            ","Charlie Agapiou, Mario Andretti, A.J. Baime, Bob Bondurant","Nate Adams, Adam Carolla",1215,,7.2
Dark Tourist,40,"    From a nuclear lake to a haunted forest, New Zealand filmmaker and journalist David Farrier ('Tickled') visits unusual -- and often macabre -- tourism spots around the world.",2018,Documentary            ,"David Farrier, Robin Brown, Dan Bulter, Daley Catherine",,4737,,7.6
Whitney,120,    An in-depth look at the life and music of Whitney Houston.,2018,"Documentary, Biography, Music            ","Whitney Houston, Ellen White, Michael Houston, Cissy Houston",Kevin Macdonald,5524,$3.03M,7.2
The Red Pill,108,"    The Red Pill chronicles filmmaker Cassie Jaye's journey following the mysterious and polarizing Men's Rights Movement. The Red Pill explores today's gender war and asks the question ""what is the future of gender equality?""",2016,Documentary            ,"Cassie Jaye, Paul Elam, Attila Vinczer, Dean Esmay",Cassie Jaye,9324,,8.3
Autopsy: The Last Hours of,45,    Dr. Richard Shepherd analyses the official autopsy reports of various celebrities to determine their cause of death.,2014,"Documentary, Biography            ","Michael Hunter, Eric Meyers, Iain Glen, Richard Shepherd",,411,,7.7
The Panama Papers,96,"    A documentary feature film about the biggest global corruption scandal in history, and the hundreds of journalists who risked their lives to break the story.",2018,Documentary            ,"Luke Harding, Frederik Obermaier, Bastian Obermayer, Elijah Wood",Alex Winter,778,,7.2
Hip-Hop Evolution,90,"    MC and journalist Shad Kabango meets with Hip-Hop's biggest stars to retrace how Hip-Hop became the world's most popular music, but realizes that Hip-Hop's true legacy is something much more profound.",2016,"Documentary, Music            ","Shad, LL Cool J, Alonzo Williams, Melle Mel",,3944,,8.4
Cowspiracy: The Sustainability Secret,90,"    Follow the shocking, yet humorous, journey of an aspiring environmentalist, as he daringly seeks to find the real solution to the most pressing environmental issues and true path to sustainability.",2014,Documentary            ,"Lisa Agabian, Manucher Alemi, Lindsey Allen, Kip Andersen","Kip Andersen, Keegan Kuhn",18937,,8.3
Stories We Tell,108,    A film that excavates layers of myth and memory to find the elusive truth at the core of a family of storytellers.,2012,Documentary            ,"Michael Polley, John Buchan, Mark Polley, Joanna Polley",Sarah Polley,11660,$1.60M,7.5
Cobain: Montage of Heck,145,"    An authorized documentary on the late musician Kurt Cobain, from his early days in Aberdeen, Washington to his success and downfall with the grunge band Nirvana.",2015,"Documentary, Animation, Biography            ","Aaron Burckhard, Chad Channing, Don Cobain, Jenny Cobain",Brett Morgen,26699,,7.5
Africa,360,"    Africa, the world's wildest continent. David Attenborough takes us on an awe-inspiring journey through one of the most diverse places in the world. We visit deserts, savannas, and jungles and meet up with some of Africa's amazing wildlife.",2013,Documentary            ,"David Attenborough, Simon Blakeney, James Aldred, Katrina Bartlam",,12649,,9.0
Above Majestic,133,"    A look at the origins, history and conspiracies behind the ""Majestic 12"", a clandestine group of military and corporate figureheads charged with reverse-engineering extraterrestrial technology.",2018,Documentary            ,"David Adair, Ronald Bernard, George W. Bush, John DeSouza",Roger R. Richards,700,,6.5
America in Color,60,    America in Color showcases all the key moments from the 1920's to 1960's in high definition improved footage.,2017,"Documentary, Biography, History            ","Eric Meyers, Eric Meyers, Liev Schreiber, Stephen Mangan",,198,,8.1
Barbarians Rising,120,    Rome. The greatest empire the world has ever known. This docudrama tells the story of Rome through the eyes of the empire's many adversaries who battled to see its destruction.,2016,"Documentary, Action, Drama            ","Michael Ealy, Barry Strauss, Richard Riddell, Julian Kostov",,1646,,7.8
Made in Chelsea,47,"    A Reality TV show documenting the antics and heartbreaks of a close knit group of twenty-somethings in London's most exclusive borough, Kensington & Chelsea.",2011,"Documentary, Reality-TV            ","Jamie Laing, Louise Thompson, Mark-Francis Vandelli, Alexandra Felstead",,2012,,4.7
Human Planet,50,"    Like all life forms, humanity partially adapts to types of natural environment, yet also tends to change them. Each episode examines how life differs for men and nature in some type of ...                See full summary »",2011,Documentary            ,"John Hurt, Roger Munns",,21815,,9.0
The Salt of the Earth,110,"    The life and work of photographer Sebastião Salgado, who has spent forty years documenting deprived societies in hidden corners of the world.",2014,"Documentary, Biography, History            ","Sebastião Salgado, Wim Wenders, Lélia Wanick Salgado, Juliano Ribeiro Salgado","Juliano Ribeiro Salgado, Wim Wenders",17919,$1.34M,8.5
A Crime to Remember,0,    A look back at famous cases from the past.,2013,"Documentary, Crime            ","Marc A. Hermann, Michelle McNamara, John Mirabella, James Zeiss",,804,,8.4
Betting on Zero,99,    Writer/director Ted Braun follows controversial hedge fund titan Bill Ackman as he puts a billion dollars on the line in his crusade to expose Herbalife as the largest pyramid scheme in history.,2016,Documentary            ,Star:William Ackman,Ted Braun,4158,,7.2
Extinct or Alive,0,    What if extinct animals weren�t really extinct? The methods used to declare a species extinct are not as fool proof as people might assume. The search is on for wildlife adventurer ...                See full summary »,2018,"Documentary, Adventure, Mystery            ",Star:Forrest Galante,,213,,6.9
Pope Francis: A Man of His Word,96,Pope Francis travels the world speaking to those in need and delivering a message of hope.,2018,"Documentary, Biography            ","Pope Francis, Ignazio Oliva, Sister María Eufemia Goycoechea, Joe Biden",Wim Wenders,1563,$1.82M,6.0
Behind the Curve,96,"    Meet real Flat Earthers, a small but growing contingent of people who firmly believe in a conspiracy to suppress the truth that the Earth is flat.",2018,Documentary            ,"Mark K. Sargent, Jeran Campanella, Dave Chappelle, Robbie Davidson",Daniel J. Clark,6440,,6.5
Long Shot,40,"    When Juan Catalan is arrested for a murder he insists he didn't commit, he builds his case for innocence around raw footage from a popular TV show, ""Curb Your Enthusiasm.""",2017,"Documentary, Short, Sport            ","Tasha Boggs, Juan Catalan, Melissa Catalan, Miguel Catalan",Jacob LaMendola,3728,,7.4
The Russian Five,102,"    In the late 1980s, the Detroit Red Wings worked to finally break their decades long Stanley Cup drought by extracting players from the Soviet Union, and in the process, changed the way North American hockey is played.",2018,"Documentary, Sport            ","Jeff Daniels, Jim Devellano, Sergei Fedorov, Viacheslav Fetisov",Joshua Riehl,525,$0.44M,8.2
Mysteries of the Abandoned,60,"    Scattered around the world are long-forgotten engineering marvels, decaying cities and empty factories that once stood on the cutting edge of design and construction. Today they are ...                See full summary »",2017,Documentary            ,"Kasper Michaels, Rob Bell, Andrew Gough, Saul David",,266,,7.3
The Top 12 Greatest Christmas Movies of All Time,0,Add a Plot,2016,"Documentary, Talk-Show            ","Dean Cain, Bryant Wood, Erik Estrada, Naathan Phan",,7,,6.6
Alison,80,"    Raped. Disemboweled. Nearly decapitated. Dumped on the outskirts of a nature reserve, dead - or so they thought. She needed a hero that night, so that's what she became. This is Alison's tale. A tale of monsters, miracles and hope.",2016,Documentary            ,"Christia Visser, De Klerk Oelofse, Alison Botha, Zak Hendrikz",Uga Carlini,649,,7.6
Buttons,91,Add a Plot,2011,Documentary            ,"Alex Kalman, Benny Safdie, Josh Safdie",,10,,5.7
I Am Not Your Negro,93,"    Writer James Baldwin tells the story of race in modern America with his unfinished novel, Remember This House.",2016,Documentary            ,"Samuel L. Jackson, James Baldwin, Martin Luther King, Malcolm X",Raoul Peck,14753,$7.12M,7.8
Twenty Feet from Stardom,91,"    Backup singers live in a world that lies just beyond the spotlight. Their voices bring harmony to the biggest bands in popular music, but we've had no idea who these singers are or what lives they lead, until now.",2013,"Documentary, Biography, Music            ","Darlene Love, Merry Clayton, Lisa Fischer, Judith Hill",Morgan Neville,11627,$4.95M,7.4
