title,runtime,des,date,rating,genre
Pokémon,24,"    Follows the adventure of Satoshi with his Pokemon, Pikachu and his friends to become the Pokemon master.",1997,7.4,"Animation, Action, Adventure            "
X2: X-Men United,134,"    When anti-mutant Colonel William Stryker kidnaps Professor X and attacks his school, the X-Men must ally with their archenemy Magneto to stop him.",2003,7.4,"Action, Sci-Fi, Thriller            "
The Passage,60,"    When a botched U.S. government experiment turns a group of death row inmates into highly infectious vampires, an orphan girl might be the only person able to stop the ensuing crisis.",2019,7.4,"Action, Adventure, Drama            "
Tomorrowland,130,"    Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",2015,6.4,"Action, Adventure, Family            "
Knight and Day,109,    A young woman gets mixed up with a disgraced spy who is trying to clear his name.,2010,6.3,"Action, Adventure, Comedy            "
A Score to Settle,103,    An ex-enforcer for a local crime syndicate has vowed to enact retribution on his mob bosses after 19 years of wrongful imprisonment. The only thing diverting his violent plans is a new found relationship to his beloved son.,2019,4.5,"Action, Crime, Drama            "
Source Code,93,    A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train within 8 minutes.,2011,7.5,"Action, Drama, Mystery            "
Bacurau,131,"    After the death of her grandmother, Teresa comes home to her matriarchal village in a near-future Brazil to find a succession of sinister events that mobilizes all of its residents.",2019,8.1,"Action, Adventure, Mystery            "
Scouts Guide to the Zombie Apocalypse,93,"    Three scouts, on the eve of their last camp-out, discover the true meaning of friendship when they attempt to save their town from a zombie outbreak.",2015,6.3,"Action, Comedy, Horror            "
Haywire,93,    A black ops super soldier seeks payback after she is betrayed and set up during a mission.,2011,5.8,"Action, Drama, Thriller            "
Tomorrow Never Dies,119,    James Bond heads to stop a media mogul's plan to induce war between China and the UK in order to obtain exclusive global media coverage.,1997,6.5,"Action, Adventure, Thriller            "
Above Suspicion,119,    The story that lead to the first ever conviction for murder of an FBI agent.,2019,5.8,"Action, Crime, Thriller            "
Gone in 60 Seconds,118,    A retired master car thief must come back to the industry and steal fifty cars with his crew in one night to save his brother's life.,2000,6.5,"Action, Crime, Thriller            "
Everest,121,"    The story of New Zealand's Robert ""Rob"" Edwin Hall, who on May 10, 1996, together with Scott Fischer, teamed up on a joint expedition to ascend Mount Everest.",2015,7.1,"Action, Adventure, Biography            "
Free Fire,91,"    Set in Boston in 1978, a meeting in a deserted warehouse between two gangs turns into a shoot-out and a game of survival.",2016,6.4,"Action, Comedy, Crime            "
Hercules,98,"    Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.",2014,6.0,"Action, Adventure, Fantasy            "
Allegiant,120,"    After the earth-shattering revelations of Insurgent, Tris must escape with Four beyond the wall that encircles Chicago, to finally discover the shocking truth of the world around them.",2016,5.7,"Action, Adventure, Mystery            "
Deep State,45,"    What happens when a man who believes he has retired from MI6 is called back to do one more job to regain his life, only to discover that this job may mean he has no life to go back to.",2018,7.0,"Action, Drama, Thriller            "
The Last Witch Hunter,106,    The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.,2015,6.0,"Action, Adventure, Fantasy            "
Ghost in the Graveyard,92,"    The town of Mt. Moriah comes under the thumb of Martha, a ghost who comes back to haunt the teens, who witnessed her death as children, during a ""game"" of 'Ghost in the Graveyard.'",2019,4.8,"Action, Drama, Horror            "
Noah,138,    Noah (Russell Crowe) is chosen by God to undertake a momentous mission before an apocalyptic flood cleanses the world.,2014,5.8,"Action, Adventure, Drama            "
Transformers: Revenge of the Fallen,150,"    Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",2009,6.0,"Action, Adventure, Sci-Fi            "
Wonder Woman,45,"    It's the modern day, and being Wonder Woman is complicated. Diana is leading a triple life - running a large corporation out of costume and fighting crime in costume in one identity.",2011,4.3,"Action, Adventure, Fantasy            "
The World's End,109,    Five friends who reunite in an attempt to top their epic pub crawl from twenty years earlier unwittingly become humanity's only hope for survival.,2013,7.0,"Action, Comedy, Sci-Fi            "
A View to a Kill,131,    An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.,1985,6.4,"Action, Adventure, Thriller            "
Birds of Prey,60,"    In the future, long after the Batman has driven himself into exile, his legacy lives on in the form of the Birds of Prey--Black Canary, Oracle, and the Huntress.",2003,6.4,"Action, Adventure, Drama            "
Resident Evil,100,"    A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.",2002,6.7,"Action, Horror, Sci-Fi            "
Inspector Gadget,78,    A security guard's dreams come true when he is selected to be transformed into a cybernetic police officer.,1999,4.1,"Action, Adventure, Comedy            "
Rush Hour,98,"    A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.",1998,7.0,"Action, Comedy, Crime            "
Assassination Nation,108,"    After a malicious data hack exposes the secrets of the perpetually American town of Salem, chaos descents and four girls must fight to survive, while coping with the hack themselves.",2018,5.9,"Action, Comedy, Crime            "
X-Men: The Last Stand,104,"    The human government develops a cure for mutations, and Jean Gray becomes a darker uncontrollable persona called the Phoenix who allies with Magneto, causing escalation into an all-out battle for the X-Men.",2006,6.7,"Action, Sci-Fi            "
Man on Fire,146,"    In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.",2004,7.7,"Action, Crime, Drama            "
Acceleration,85,"    A mom has one night to do some tasks in LA requiring a gun, if she wants to see her son alive. He's held by a mob boss.",2019,6.3,Action            
Without Remorse,85,"    John Kelly, a Navy SEAL, goes on a path to avenge his wife's murder only to find himself inside of a larger conspiracy.",2020,0,"Action, Crime, Drama            "
Dawn of the Planet of the Apes,130,    A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.,2014,7.6,"Action, Adventure, Drama            "
Fast & Furious,107,"    Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation.",2009,6.6,"Action, Adventure, Thriller            "
Licence to Kill,133,"    Against the orders of MI6, James Bond goes rogue and seeks vengeance against a drug lord who left his best friend for dead after murdering his wife, while uncovering a drug plot posing as a hitman.",1989,6.6,"Action, Adventure, Thriller            "
Dante's Peak,108,"    A vulcanologist arrives at a countryside town recently named the second most desirable place to live in America, and discovers that the long dormant volcano, Dante's Peak, may wake up at any moment.",1997,5.9,"Action, Adventure, Thriller            "
Fantastic Four,106,"    A group of astronauts gain superpowers after a cosmic radiation exposure and must use them to oppose the plans of their enemy, Doctor Victor Von Doom.",2005,5.7,"Action, Adventure, Fantasy            "
Goldfinger,110,"    While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",1964,7.7,"Action, Adventure, Thriller            "
Cliffhanger,113,    A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.,1993,6.4,"Action, Adventure, Thriller            "
Jumper,88,    A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.,2008,6.1,"Action, Adventure, Sci-Fi            "
