title,runtime,des,date,genre,cast,director,vote,gross,rating
Leap!,89,"    An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house.",2016,"Animation, Adventure, Comedy            ","Elle Fanning, Dane DeHaan, Carly Rae Jepsen, Maddie Ziegler","Directors:Eric Summer, Éric Warin, Mimi Maynard, Paulette Victor-Lifton",17635,$24.70M,6.8
The Book of Life,95,"    Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart, embarks on an adventure that spans three fantastic worlds where he must face his greatest fears.",2014,"Animation, Adventure, Comedy            ","Diego Luna, Zoe Saldana, Channing Tatum, Ron Perlman",Jorge R. Gutiérrez,61145,$50.15M,7.3
Avengers Assemble,23,    The further adventures of the Marvel Universe's mightiest general membership superhero team.,2013,"Animation, Action, Adventure            ","Roger Craig Smith, Troy Baker, Fred Tatasciore, Travis Willingham",,6074,,7.0
An Elf's Story: The Elf on the Shelf,23,    An elf attempts to help a boy believe.,2011,"Animation, Family, Fantasy            ","Leslie Bellair, Brendan Dooling, Evie Eikhoff, Emma Greene",Chad Eikhoff,360,,5.1
The Loud House,22,"    Lincoln Loud is an eleven-year-old boy who lives with ten sisters. With the help of his right-hand man Clyde, Lincoln finds new ways to survive in such a large family every day.",2016,"Animation, Short, Action            ","Jessica DiCicco, Grey Griffin, Catherine Taber, Lara Jill Miller",,2892,,7.3
Kubo and the Two Strings,101,    A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.,2016,"Animation, Action, Adventure            ","Charlize Theron, Art Parkinson, Matthew McConaughey, Ralph Fiennes",Travis Knight,109645,$48.02M,7.8
Bluey,0,"    Bluey follows the adventures of a lovable and inexhaustible six-year-old Blue Heeler puppy who lives with her dad, mum and four-year-old little sister, Bingo. In every episode, Bluey uses ...                See full summary »",2018,Animation            ,"David McCormack, Melanie Zanetti, Charlotte Stent, Myf Warhurst",,603,,9.5
Batman: The Killing Joke,76,"    As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.",2016,"Animation, Action, Crime            ","Kevin Conroy, Mark Hamill, Tara Strong, Ray Wise",Sam Liu,45318,$3.78M,6.4
Prep & Landing: Naughty vs. Nice,22,    Lanny and Wayne race to recover classified North Pole technology.,2011,"Animation, Short, Comedy            ","Dave Foley, Derek Richardson, Sarah Chalke, Rob Riggle","Directors:Kevin Deters, Stevie Wermers",1263,,7.4
The Lego Ninjago Movie,101,"    Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas.",2017,"Animation, Action, Adventure            ","Jackie Chan, Dave Franco, Fred Armisen, Kumail Nanjiani","Directors:Charlie Bean, Paul Fisher, Bob Logan",20340,$59.28M,6.0
Sofia the First,30,"    Sofia, is a little girl with a commoner's background until her mom marries the King and suddenly she is royalty.",2018,"Animation, Adventure, Family            ","Ariel Winter, Laura Dickinson, Darcy Rose Byrnes, Travis Willingham",,1986,,7.0
Koto no ha no niwa,46,    A 15-year-old boy and 27-year-old woman find an unlikely friendship one rainy day in the Shinjuku Gyoen National Garden.,2013,"Animation, Drama, Romance            ","Miyu Irino, Kana Hanazawa, Fumi Hirano, Gou Maeda",Makoto Shinkai,28524,,7.5
Ultimate Spider-Man,23,    Spider-Man battles evil with a new team of teen colleagues and training from S.H.I.E.L.D.,2017,"Animation, Short, Action            ","Drake Bell, Ogie Banks, Chi McBride, Logan Miller",,9502,,7.1
Alvin and the Chipmunks: The Road Chip,92,"    Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in Miami...and dump them. They have three days to get to him and stop the proposal, saving themselves not only from losing Dave but possibly from gaining a terrible stepbrother.",2015,"Animation, Adventure, Comedy            ","Jason Lee, Justin Long, Matthew Gray Gubler, Jesse McCartney",Walt Becker,15220,$85.89M,5.0
Le Petit Prince,108,"    A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince.",2015,"Animation, Adventure, Drama            ","Jeff Bridges, Mackenzie Foy, Rachel McAdams, Marion Cotillard",Mark Osborne,51770,$1.34M,7.7
Smurfs: The Lost Village,90,"    In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy, and Hefty on an exciting race through the Forbidden Forest, leading to the discovery of the biggest secret in Smurf history.",2017,"Animation, Adventure, Comedy            ","Demi Lovato, Rainn Wilson, Joe Manganiello, Jack McBrayer",Kelly Asbury,16464,$45.02M,6.0
Home,94,"    An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference.",2015,"Animation, Adventure, Comedy            ","Jim Parsons, Rihanna, Steve Martin, Jennifer Lopez",Tim Johnson,87606,$177.40M,6.6
Parasyte: The Maxim,22,"    17-year-old Shinichi Izumi is partially infected by a Parasyte; monsters that butcher and consume humans. He must learn to co-exist with the creature if he is to survive both the life of a Parasyte and human, as part monster, part person.",2015,"Animation, Action, Horror            ","Adam Gibbs, Aya Hirano, Brittney Karbowski, Nobunaga Shimazaki",,18891,,8.4
The Wind Rises,126,"    A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II.",2013,"Animation, Biography, Drama            ","Hideaki Anno, Hidetoshi Nishijima, Miori Takimoto, Masahiko Nishimura",Hayao Miyazaki,63555,$5.21M,7.8
Dragons: Race to the Edge,22,"    Unlock the secrets of the Dragon Eye and come face to face with more dragons than anyone has ever imagined as Hiccup, Toothless and the Dragon Riders soar to the edge of adventure.",2018,"Animation, Short, Action            ","Jay Baruchel, America Ferrera, Zack Pearlman, Christopher Mintz-Plasse",,4058,,8.3
Sherlock Gnomes,86,"    Garden gnomes, Gnomeo (James McAvoy) and Juliet (Emily Blunt), recruit renowned detective Sherlock Gnomes (Johnny Depp) to investigate the mysterious disappearance of other garden ornaments.",2018,"Animation, Adventure, Comedy            ","Johnny Depp, James McAvoy, Emily Blunt, Kelly Asbury",John Stevenson,8842,$43.24M,5.1
The SpongeBob Movie: Sponge Out of Water,92,"    When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his nemesis Plankton must team up in order to get it back.",2015,"Animation, Adventure, Comedy            ","Tom Kenny, Antonio Banderas, Bill Fagerbakke, Clancy Brown","Directors:Paul Tibbitt, Mike Mitchell",45328,$162.99M,6.0
Frozen Fever,8,"    On Anna's birthday, Elsa and Kristoff are determined to give her the best celebration ever, but Elsa's icy powers may put more than just the party at risk.",2015,"Animation, Short, Adventure            ","Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad","Directors:Chris Buck, Jennifer Lee",12950,,6.9
Big Hero 6: The Series,21,"    As the new prodigy at San Fransokyo Institute of Technology, Hiro now faces daunting academic challenges and the social trials of being the little man on campus. Off campus, the stakes are ...                See full summary »",2017,"Animation, Short, Action            ","Scott Adsit, Ryan Potter, Brooks Wheelan, Khary Payton",,1013,,7.2
Big City Greens,22,"    The adventurous life of Cricket Green, a country boy who moves with his family from their rural farm to a modern metropolis.",2018,"Animation, Short, Adventure            ","Chris Houghton, Marieve Herington, Bob Joles, Artemis Pebdani",,560,,6.6
The Peanuts Movie,88,"    Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their archnemesis, while his best pal Charlie Brown begins his own epic quest back home to win the love of his life.",2015,"Animation, Adventure, Comedy            ","Noah Schnapp, Bill Melendez, Hadley Belle Miller, Francesca Capaldi",Steve Martino,40079,$130.18M,7.1
Puss in Boots,90,"    An outlaw cat, his childhood egg-friend and a seductive thief kitty set out in search for the eggs of the fabled Golden Goose to clear his name, restore his lost honor and regain the trust of his mother and town.",2011,"Animation, Adventure, Comedy            ","Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton",Chris Miller,136677,$149.26M,6.6
Penguins of Madagascar,92,"    Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",2014,"Animation, Adventure, Comedy            ","Tom McGrath, Chris Miller, Christopher Knights, Conrad Vernon","Directors:Eric Darnell, Simon J. Smith",74403,$83.35M,6.7
Violet Evergarden,24,"    In the aftermath of a great war, Violet Evergarden, a young female ex-soldier, gets a job at a writers' agency and goes on assignments to create letters that can connect people.",2018,"Animation, Drama, Fantasy            ","Yui Ishikawa, Raissa Bueno, Aya Endô, Takehito Koyasu",,6919,,8.4
Epic,102,    A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group of characters in order to save their world -- and ours.,2013,"Animation, Adventure, Family            ","Amanda Seyfried, Josh Hutcherson, Beyoncé, Colin Farrell",Chris Wedge,96761,$107.52M,6.7
The Smurfs,103,"    When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City.",2011,"Animation, Adventure, Comedy            ","Hank Azaria, Katy Perry, Jonathan Winters, Neil Patrick Harris",Raja Gosnell,79342,$142.61M,5.4
Angela's Christmas,30,"    Set in Ireland in the 1910s, 'Angela's Christmas' is a funny, heart-warming and poignant story about the power of family and the innocent desire of a child to ensure everyone is safe, warm and loved at Christmas time.",2017,"Animation, Short, Adventure            ","Malachy McCourt, Ruth Negga, Vivian Drew, Anya O'Connor",Damien O'Connor,1730,,7.0
Frankenweenie,87,"    When a boy's beloved dog passes away suddenly, he attempts to bring the animal back to life through a powerful science experiment.",2012,"Animation, Comedy, Family            ","Winona Ryder, Catherine O'Hara, Martin Short, Martin Landau",Tim Burton,91981,$35.29M,6.9
Voltron: Legendary Defender,23,    Five teenagers become the last line of defense for the galaxy in an intergalactic battle against the evil alien force led by King Zarkon.,2018,"Animation, Short, Action            ","Jeremy Shada, Bex Taylor-Klaus, Tyler Labine, Kimberly Brooks",,6907,,8.2
Elena of Avalor,24,"    Princess Elena has saved her magical kingdom, Avalor, from an evil sorceress and must learn to rule as its crown princess. Elena's adventures will lead her to understand that her new role requires thoughtfulness, resilience and compassion.",2016,"Animation, Short, Action            ","Aimee Carrero, Jenna Ortega, Christian Lanz, Jillian Rose Reed",,932,,6.4
PJ Masks,24,"    Three children become superheroes at night. During the school day a problem arises, and during the night the culprit is found by the PJ Masks and the problem gets solved by sharing ideas, ...                See full summary »",2015,"Animation, Action, Adventure            ","Kyle Breitkopf, Addison Holley, Juan Luis Bonilla, Brianna Daguanno",,653,,5.7
Devilman: Crybaby,25,"    Demons invade humanity after being frozen in ice for millions of years. Akira, a timid boy, is tasked by his friend Ryo to merge with one of these demons in order to be able to fight back against them for the sake of humanity.",2018,"Animation, Action, Fantasy            ","Griffin Burns, Cherami Leigh, Kyle McCarley, Cindy Robinson",,8718,,7.6
Akame ga Kill!,24,    A countryside boy named Tatsumi sets out on a journey to The Capital to make a name for himself and met a seemingly dangerous group of Assassins known as Night Raid. Their journey begins.,2014,"Animation, Action, Comedy            ","Sôma Saitô, Corey Hartzog, Sora Amamiya, Molly Searcy",,12171,,7.9
Happy Feet Two,100,"    Mumble's son, Erik, is struggling to realize his talents in the Emperor Penguin world. Meanwhile, Mumble and his family and friends discover a new threat their home -- one that will take everyone working together to save them.",2011,"Animation, Adventure, Comedy            ","Elijah Wood, Robin Williams, Pink, Carlos Alazraqui","Directors:George Miller, Gary Eck, David Peers",39417,$64.01M,5.9
Apple & Onion,11,"    Set in a world populated by anthropomorphic food, Apple and Onion, a pair of childlike newcomers to the big city, attempt to fit in to their new surroundings.",2019,"Animation, Short, Comedy            ","George Gendi, Richard Ayoade, Kevin Michael Richardson, Roger Craig Smith",,594,,5.8
Early Man,89,"    Set at the dawn of time, when prehistoric creatures and woolly mammoths roamed the earth, Early Man tells the story of Dug, along with sidekick Hognob as they unite his tribe against a mighty enemy Lord Nooth and his Bronze Age City to save their home.",2018,"Animation, Adventure, Comedy            ","Eddie Redmayne, Tom Hiddleston, Maisie Williams, Timothy Spall",Nick Park,17121,$8.27M,6.1
