title,runtime,des,date,genre,cast,director,vote,gross,rating
Just Plain Dead,0,"    Detective Smithie, the most hard-boiled female detective in a neo-noir Los Angeles, can't help but take on the cases of beautiful, dangerous ""homme fatales."" Wesley Wolfram was no different...",2015,"Comedy, Crime, Mystery            ","Detective Smithie, the most hard-boiled female detective in a neo-noir Los Angeles, can't help but take on the cases of beautiful, dangerous ""homme fatales."" Wesley Wolfram was no different...",,0,,0
Silent Killer,3,    A hitman chooses a unique method to finish his target.,2011,"Short, Action, Crime            ",A hitman chooses a unique method to finish his target.,,0,,0
Redemption,46,"    Redemption is a police drama set in the backdrop of a horror film. After four young people are found brutally murdered in the park, a small town police chief assembles a task force to bring...                See full summary »",2012,"Crime, Drama, Horror            ","Redemption is a police drama set in the backdrop of a horror film. After four young people are found brutally murdered in the park, a small town police chief assembles a task force to bring...                See full summary »",,0,,0
A New Civilization,15,    A New Civilization' is a thrilling political drama inspired on Venezuela's controversial 2013 presidential elections.,2015,"Short, Action, Crime            ",A New Civilization' is a thrilling political drama inspired on Venezuela's controversial 2013 presidential elections.,,0,,0
Women Need a Hero,0,Add a Plot,2014,"Short, Action, Crime            ",Add a Plot,,0,,0
Fallen Brother,0,Add a Plot,2016,Crime            ,Add a Plot,,0,,0
Blind Tiger: The Legend of Bell Tree Smith,57,    An overlooked time and place in American history are reexamined through the story of a local legend.,2014,"Documentary, Crime, History            ",An overlooked time and place in American history are reexamined through the story of a local legend.,,0,,0
The Catch,97,    The Catch is a coming of age misadventure comedy about four young twenty somethings who have formed a pub quiz team. With a clumsy foray into organised crime the four hapless pub patrons ...                See full summary »,2014,"Comedy, Crime            ",The Catch is a coming of age misadventure comedy about four young twenty somethings who have formed a pub quiz team. With a clumsy foray into organised crime the four hapless pub patrons ...                See full summary »,,0,,0
Juxed,15,    Tells the story of Vanessa Barlow a young girl on a crash course into adulthood who is looking for guidance in a world of cold-hearted realities.,2011,"Short, Action, Crime            ","Danielle E. Hawkins, Sean Nelson, Duane Finley, Aly Foster",James C. Hunter,8,,9.4
ID Now,0,Add a Plot,2017,Crime            ,Add a Plot,,0,,0
Detective Trousers in the Beat Goes On,5,    A sad cat working homicide tries to solve the case of The Gold Watch Murders on the evening on his captain's retirement party.,2015,"Animation, Short, Comedy            ",A sad cat working homicide tries to solve the case of The Gold Watch Murders on the evening on his captain's retirement party.,,0,,0
Mugshot,52,    A documentary investigating the cultural significance of the mug shot.,2014,"Documentary, Crime, History            ","Salvatore J. Pennica, Isaac Cornetti, Karl E. Knudsen, Steve Dunn",Dennis Mohr,56,,7.5
My Name Is Somebody,14,"    Bruno is living the American dream along with his wife, Linda. Complications arise when a long lost family member reappears after twenty years of exile. Facing the very thing he has been ...                See full summary »",2017,"Short, Crime, Drama            ","Bruno is living the American dream along with his wife, Linda. Complications arise when a long lost family member reappears after twenty years of exile. Facing the very thing he has been ...                See full summary »",,0,,0
Men from Atlantis,52,"    Determined to shift their reputation as a community of rapists, drug dealers and lost causes, twelve ordinary guys from Atlantis, near Cape Town, South Africa, decide to take a stand. A ...                See full summary »",2011,"Documentary, Adventure, Crime            ","Determined to shift their reputation as a community of rapists, drug dealers and lost causes, twelve ordinary guys from Atlantis, near Cape Town, South Africa, decide to take a stand. A ...                See full summary »",,0,,0
Roger's Number,20,    After changing his phone number Rich begins to receive strange calls from people looking for a 'Roger'. Being utterly bored and tired of his day to day routine Rich gets bold and follows ...                See full summary »,2011,"Short, Crime, Drama            ","Krista Ayne, Russell Terlecki, Chris Beetem, Rebecca Kush",Gianluca Cavaleri,6,,6.2
Barrington,14,    Aaron reunites with his brother to help him with a heist.,2015,"Short, Crime, Drama            ",Aaron reunites with his brother to help him with a heist.,,0,,0
King's Court,38,"    King's Court centers around, Roger, a high school kid who loses his brother, Edward, to a suicide he deems the responsibility of Edward's baseball coach. Edward's coach works during the day...                See full summary »",2013,"Short, Crime, Drama            ","King's Court centers around, Roger, a high school kid who loses his brother, Edward, to a suicide he deems the responsibility of Edward's baseball coach. Edward's coach works during the day...                See full summary »",,0,,0
Run Your Mouth,0,Add a Plot,2011,"Short, Crime            ",Add a Plot,,0,,0
The Crime of the d'Autremont Brothers,60,"    On October 11, 1923, Ray, Roy, and Hugh d'Autremont held up Train #13, of the Southern Pacific Railroad just outside of Ashland, Oregon. Four train men were murdered. The brothers were ...                See full summary »",2012,"Documentary, Biography, Crime            ","On October 11, 1923, Ray, Roy, and Hugh d'Autremont held up Train #13, of the Southern Pacific Railroad just outside of Ashland, Oregon. Four train men were murdered. The brothers were ...                See full summary »",,0,,0
10 grand,22,    A frustrated security guard's life is changed forever when he agrees to help an old friend do two robberies in one night.,2017,"Short, Action, Crime            ",A frustrated security guard's life is changed forever when he agrees to help an old friend do two robberies in one night.,,0,,0
Unforgiven,37,"    A guilt ridden P.I. investigates vigilante murders to the chagrin of the detective in charge of the case, whose close friend is the prime suspect.",2013,"Short, Crime, Drama            ","A guilt ridden P.I. investigates vigilante murders to the chagrin of the detective in charge of the case, whose close friend is the prime suspect.",,0,,0
Small Paths to the Green Woods,29,    A detective working undercover for the police is found out and the gang sends a young woman to draw him out.,2015,"Short, Crime, Drama            ",A detective working undercover for the police is found out and the gang sends a young woman to draw him out.,,0,,0
Run,0,Add a Plot,2012,"Short, Crime            ",Add a Plot,,0,,0
Reapers,0,"    High school loner Wren joins forces with a group of of trouble-making rockers to retaliate against a senior gang of jocks and ends up creating her own gang in the process, known as ""The Reapers.""",2017,"Crime, Drama            ","High school loner Wren joins forces with a group of of trouble-making rockers to retaliate against a senior gang of jocks and ends up creating her own gang in the process, known as ""The Reapers.""",,0,,0
Unwritten Rule,0,Add a Plot,2015,"Short, Crime            ",Add a Plot,,0,,0
Third Act,0,Add a Plot,2017,"Short, Crime            ",Add a Plot,,0,,0
Last Days of Night,12,"    After the death of David's longtime partner, the weight of his work becomes heavy to bear, forcing him to question the value behind pulling a trigger.",2013,"Short, Crime, Drama            ","After the death of David's longtime partner, the weight of his work becomes heavy to bear, forcing him to question the value behind pulling a trigger.",,0,,0
The Game,0,Add a Plot,2014,"Short, Action, Crime            ",Add a Plot,,0,,0
Lamb Me,11,"    When Mary's husband is found murdered, the cops have a hard time locating the murder weapon.",2013,"Short, Crime            ","When Mary's husband is found murdered, the cops have a hard time locating the murder weapon.",,0,,0
Mastic PD,0,"    A new Supernatural Comedy/Drama set in a small town on Long Island; a place where magic flows, ghosts roam, creatures frequent, and one Police team faces them all.",2015,"Comedy, Crime, Horror            ","A new Supernatural Comedy/Drama set in a small town on Long Island; a place where magic flows, ghosts roam, creatures frequent, and one Police team faces them all.",,0,,0
Frosty,0,Add a Plot,2014,"Short, Crime            ",Add a Plot,,0,,0
Anti-Hero,9,    A down-on-his-luck dad resorts to extreme measures to get milk for his kid's cereal.,2012,"Short, Action, Comedy            ","Alexius Franklin, Joe Canose, Adrian Nava, Scott McArthur",Bo! Campbell,9,,7.7
Fade to Black: The Trigger Effect,104,"    Four young men confront destructive life choices. Gage, Pepe, and JJ lives change when a crime boss, Mr. M, gives Pepe a gun, which leads to the death of Jamal's family. Jamal seeks revenge...                See full summary »",2013,"Action, Crime, Drama            ","Four young men confront destructive life choices. Gage, Pepe, and JJ lives change when a crime boss, Mr. M, gives Pepe a gun, which leads to the death of Jamal's family. Jamal seeks revenge...                See full summary »",,0,,0
Sleeping in Blood City,14,"    The tale of a hitman who breaks the most important rule of his profession. Soon, one small slip up on the job finds him looking over his shoulder, as the crime underworld begins closing in on him.",2011,"Short, Action, Crime            ","Greg Johnson, Tania Nassibian, Agoes Widjaya Soedjarwo, Gary Quay",Shaun Katz,5,,7.8
Vigilante,15,"    After the brutal rape and murder of his sister, a young man struggles to keep his sanity when the assailant who killed her is set free on a technicality. Justice requires a strong hand - the Vigilante will use his.",2015,"Short, Crime, Drama            ","Nia Miranda, John Emil D'Angelo, Ryan Monolopolus, David A Cole",Dena Rivera,9,,8.0
The Kidnapping,3,"    Victor is kidnapped by Hit men. While they are transporting him to an unsavory location he overhears an unusual, yet very common place conversation that makes him question his captors intentions.",2011,"Short, Comedy, Crime            ","Victor is kidnapped by Hit men. While they are transporting him to an unsavory location he overhears an unusual, yet very common place conversation that makes him question his captors intentions.",,0,,0
Baptism,15,"    When an abused ten year old boy discovers a murder scene and its creator, he tragically and ceremoniously enters into a new way of life.",2015,"Short, Crime, Drama            ","When an abused ten year old boy discovers a murder scene and its creator, he tragically and ceremoniously enters into a new way of life.",,0,,0
A Mind Is a Terrible Thing to Taste,5,    A montage of public domain footage that illustrates the effects of violence on society.,2012,"Short, Crime, Horror            ",A montage of public domain footage that illustrates the effects of violence on society.,,0,,0
Sur les traces de la fusion: L'acte 3,8,"    Under the threat of Jade, Lucas leads where he claims to have hidden the ""right"" car. In a final attempt to discover the secret of the coveted car.",2012,"Short, Action, Crime            ","Under the threat of Jade, Lucas leads where he claims to have hidden the ""right"" car. In a final attempt to discover the secret of the coveted car.",,0,,0
Coyotes Kill for Fun,73,    A violent crime unfolds when a backwoods babysitter agrees to help an abused mother escape her lunatic boyfriend.,2017,"Crime, Drama, Horror            ",A violent crime unfolds when a backwoods babysitter agrees to help an abused mother escape her lunatic boyfriend.,,0,,0
M.M. Law,19,"    M.M. Law is a cross hybrid between Law & Order and White Collar (on USA Network). The show revolves around a political scandal in the small town of Montgomery, Maryland.",2013,"Crime, Drama            ","M.M. Law is a cross hybrid between Law & Order and White Collar (on USA Network). The show revolves around a political scandal in the small town of Montgomery, Maryland.",,0,,0
The Fall of the Marciano Family,0,Add a Plot,2013,"Short, Action, Crime            ",Add a Plot,,0,,0
All Together,88,    A family gets together on thanksgiving for the first time in years.,2010,"Crime, Drama            ",A family gets together on thanksgiving for the first time in years.,,0,,0
I Am Butterfly,6,    I AM BUTTERFLY Is a story of a little girl who is abandoned by her mother. This five year old promises to seek and take vengeance against the man who took her mother away.,2012,"Short, Crime, Drama            ",I AM BUTTERFLY Is a story of a little girl who is abandoned by her mother. This five year old promises to seek and take vengeance against the man who took her mother away.,,0,,0
Sleeping with Fate,46,Add a Plot,2013,Crime            ,Add a Plot,,0,,0
Training Module Alpha,3,"    A high school student gets involved with a mysterious organization, running illicit operations and recruiting new members. The situation quickly gets out of hand.",2013,"Short, Crime, Drama            ","A high school student gets involved with a mysterious organization, running illicit operations and recruiting new members. The situation quickly gets out of hand.",,0,,0
Place of the Dead,21,"    When a cartel kidnaps a young woman, she and her guard form a twisted bond that threatens them both.",2017,"Short, Crime, Drama            ","John Giorgio, Mason Ortiz, Samantha Talley",Robert Lloyd Moore,6,,8.2
Honor Among Thieves,25,    Three thieves on their last heist together suspect each others betrayal after the robbery goes horribly wrong.,2012,"Short, Crime, Thriller            ",Three thieves on their last heist together suspect each others betrayal after the robbery goes horribly wrong.,,0,,0
Romulus,0,    Two half-brothers come into conflict with one another after they avenge the death of their father.,2015,"Short, Crime            ",Two half-brothers come into conflict with one another after they avenge the death of their father.,,0,,0
Searching for Camelot: The Quest to Reclaim the Throne,93,"    In the dark days after President John F. Kennedy's murder, did you ever wonder what was going on with Jackie and Robert as they grieved over the murder of her husband and his brother? In ...                See full summary »",2015,"Documentary, Crime, Drama            ","In the dark days after President John F. Kennedy's murder, did you ever wonder what was going on with Jackie and Robert as they grieved over the murder of her husband and his brother? In ...                See full summary »",,0,,0
749 Gangster Short Film,9,    600 hundred thousand dollars in a Black Leather Duffel Gym Bag. The 'Phantom' and his Crew are on their way. Cuzo has just been released from serving an eight-year sentence for armed ...                See full summary »,2010,"Short, Crime, Drama            ",600 hundred thousand dollars in a Black Leather Duffel Gym Bag. The 'Phantom' and his Crew are on their way. Cuzo has just been released from serving an eight-year sentence for armed ...                See full summary »,,0,,0
Burn the Tapes,11,    Burn the tapes is the story of a young woman whose new life is threatened when a stack of cassette tapes reveals a haunting truth about her husband. Set against the backdrop of a grisly ...                See full summary »,2015,"Short, Crime, Drama            ",Burn the tapes is the story of a young woman whose new life is threatened when a stack of cassette tapes reveals a haunting truth about her husband. Set against the backdrop of a grisly ...                See full summary »,,0,,0
Kings and Queens,12,"    Christmas eve, senior year of high school, two boys follow the orders of one's father, and we descend into the world of organized crime as it is found today hidden amidst suburbia.",2012,"Short, Crime, Drama            ","Christmas eve, senior year of high school, two boys follow the orders of one's father, and we descend into the world of organized crime as it is found today hidden amidst suburbia.",,0,,0
Grey Dawn,26,"    A depressed, retired intelligence field operative must protect her naive grandson from ruthless hit-men who want him dead after he witnesses them executing his girlfriend's family.",2016,"Short, Crime, Drama            ","A depressed, retired intelligence field operative must protect her naive grandson from ruthless hit-men who want him dead after he witnesses them executing his girlfriend's family.",,0,,0
Chance Encounter,18,"    We hear about it in the news all the time. A police officer shoots and kills an innocent. This film tells one officer's story, and how his tragic actions lead to the unusual encounter ...                See full summary »",2012,"Short, Crime, Drama            ","We hear about it in the news all the time. A police officer shoots and kills an innocent. This film tells one officer's story, and how his tragic actions lead to the unusual encounter ...                See full summary »",,0,,0
Undercover: Crimson & Clover,0,"    A web-series following the lives of two incompetent undercover-cops, Crimson and Clover. Although usually unsuccessful, these idealistic law-enforcers take on their duty (and personal lives) with passion, drive and utter obliviousness.",2014,"Comedy, Crime, Drama            ","Dave Campbell, Randy Mars, Charles Frederick Baker, Penelope Goranson",,22,,6.0
Undercover Stings,22,"    The high-stakes world of orchestrated busts and undercover police sting operations, some of the most powerful and effective tools in the law-enforcement arsenal.",2012,Crime            ,,,20,,7.2
Kinda Kidnapped,9,    Young Milton gets kinda kidnapped on his way home in this surreal black comedy.,2013,"Short, Action, Comedy            ",Young Milton gets kinda kidnapped on his way home in this surreal black comedy.,,0,,0
The Girl in a Blue Dress,15,"    Lost in a strange, empty world after the death of her child, a lonely woman has to decipher memories of her own dark childhood to face the fate she has been handed.",2015,"Short, Crime, Drama            ","Lost in a strange, empty world after the death of her child, a lonely woman has to decipher memories of her own dark childhood to face the fate she has been handed.",,0,,0
Departed Harvest: Episode 1,31,"    Driven to a crumbling commune, a guitarist and Vermont teacher must defend their paradise from secret powerful forces...and a Bible theme park.",2015,"Short, Crime, Drama            ","Driven to a crumbling commune, a guitarist and Vermont teacher must defend their paradise from secret powerful forces...and a Bible theme park.",,0,,0
Lombardi,12,"    Lombardi is a coming of age comedy about Friendship, Forgiveness and a Bong.",2014,"Short, Comedy, Crime            ","Lombardi is a coming of age comedy about Friendship, Forgiveness and a Bong.",,0,,0
Highball,17,"    A dark comedy about a night in Atlantic City gone awry. After falling in substantial debt to a casino, a well-intentioned man and his neurotic friend decide to rob the hotel room of a ...                See full summary »",2012,"Short, Comedy, Crime            ","A dark comedy about a night in Atlantic City gone awry. After falling in substantial debt to a casino, a well-intentioned man and his neurotic friend decide to rob the hotel room of a ...                See full summary »",,0,,0
Priest Hood,0,Add a Plot,2014,"Short, Crime            ",Add a Plot,,0,,0
Behind the Scenes: A Morass,0,    A behind the scenes look at the making of the 2011 film 'A Morass' directed by Shane James Bordas.,2011,"Short, Crime            ",A behind the scenes look at the making of the 2011 film 'A Morass' directed by Shane James Bordas.,,0,,0
Scorpio,22,"    Jack Carson, a serial killer, finds himself tied up in his own basement. There he is confronted by another psychopath, who has taken a great interest in his work.",2013,"Short, Crime, Horror            ","Jack Carson, a serial killer, finds himself tied up in his own basement. There he is confronted by another psychopath, who has taken a great interest in his work.",,0,,0
Conflicted,0,Add a Plot,2013,"Short, Crime            ",Add a Plot,,0,,0
Tash Force,84,"    Follow Tash McDermott, the head of football intelligence at a Premier League football club, in his bid to end hooliganism on the terraces and infiltrate the local football firm.",2012,"Comedy, Crime, Sport            ","Mark Woodward, Ian Wiggins, Neil Adams, Darren Bedson",Michael Booth,47,,7.6
No Intent,0,Add a Plot,2013,"Short, Crime            ",Add a Plot,,0,,0
Black Nest,8,    Time is running out for Detective Quinn as he tries to get some answers from murder suspect Alice Bartram.,2017,"Short, Crime, Drama            ",Time is running out for Detective Quinn as he tries to get some answers from murder suspect Alice Bartram.,,0,,0
Bondage,40,"    A young woman is trapped into bondage, but not the kind you'd suspect. St. Thomas University students take on the social issue of human trafficking in this dramatic short.",2014,"Short, Comedy, Crime            ","A young woman is trapped into bondage, but not the kind you'd suspect. St. Thomas University students take on the social issue of human trafficking in this dramatic short.",,0,,0
Guns Don't Kill People,94,"    When two inept hitmen end up as targets themselves, they must come up with $200,000 in seven days or end up dead. As it becomes clear they are unable to complete enough hits on their own, ...                See full summary »",2012,"Action, Comedy, Crime            ","Rodney Rincon, Chris Bonno, Charles Belak-Berger, Rudy Caseres",Ivan Ehlers,16,,8.1
You Me,4,    Human found answers to many unexplained things but we are not even bothered or trying to find a simple secret which is underlying in our own shadows which is embedded by GOD. It is the big ...                See full summary »,2014,"Documentary, Crime            ",Human found answers to many unexplained things but we are not even bothered or trying to find a simple secret which is underlying in our own shadows which is embedded by GOD. It is the big ...                See full summary »,,0,,0
Sunog,8,    A detective tries to solve a murder without a trace of evidence and witnesses who suspects the supernatural.,2012,"Short, Crime, Mystery            ",A detective tries to solve a murder without a trace of evidence and witnesses who suspects the supernatural.,,0,,0
The 5 Browns: Scenes from Childhood,89,    Follows the journey of The 5 Browns - a family of five piano prodigies - from their triumphant musical career to the disclosure of child sex abuse and the subsequent fight for healing and social justice.,2016,"Documentary, Biography, Crime            ",Follows the journey of The 5 Browns - a family of five piano prodigies - from their triumphant musical career to the disclosure of child sex abuse and the subsequent fight for healing and social justice.,,0,,0
Voyeur,15,"    Jen is a surveillance expert who's job consists of spying on whichever subject she's been assigned with calculated focus. Her latest subject, Chloe, bores Jen by her banality and predictability until one day, Chloe breaks routine.",2016,"Short, Action, Crime            ","Jen is a surveillance expert who's job consists of spying on whichever subject she's been assigned with calculated focus. Her latest subject, Chloe, bores Jen by her banality and predictability until one day, Chloe breaks routine.",,0,,0
14th and Herman,9,"    The story about the shooting deaths of two Metro police officers that occurred in Nashville, Tn on a cold winter night in January 1968. Charles W. Thomasson and Officer Pete Johnson were ...                See full summary »",2010,"Documentary, Short, Biography            ","The story about the shooting deaths of two Metro police officers that occurred in Nashville, Tn on a cold winter night in January 1968. Charles W. Thomasson and Officer Pete Johnson were ...                See full summary »",,0,,0
The Devil's Garden,0,Add a Plot,2016,Crime            ,Add a Plot,,0,,0
Hollywood Beat,12,"    Better suited for the silver screen than the streets of LA, an out of touch vice cop struggles to deliver justice without going to jail himself.",2010,"Short, Action, Comedy            ","Better suited for the silver screen than the streets of LA, an out of touch vice cop struggles to deliver justice without going to jail himself.",,0,,0
The Trap,26,"    The trap! tells the story of Ishmael, a young huarpe, son of chief of the community who entranced by the life he leads Benjamin, the more wealthy rancher in the area, decided to go to work ...                See full summary »",2016,"Short, Action, Adventure            ","The trap! tells the story of Ishmael, a young huarpe, son of chief of the community who entranced by the life he leads Benjamin, the more wealthy rancher in the area, decided to go to work ...                See full summary »",,0,,0
In the Grip,7,    A mysterious hit-man takes out the mob one member at a time.,2013,"Short, Action, Crime            ",A mysterious hit-man takes out the mob one member at a time.,,0,,0
Larkin,14,"    After the brutal beating and rape of his wife, Detective Sam Larkin has chosen to isolate himself not only within the confines of a dark motel room, but within his own mind. Through his ...                See full summary »",2011,"Short, Crime, Drama            ","After the brutal beating and rape of his wife, Detective Sam Larkin has chosen to isolate himself not only within the confines of a dark motel room, but within his own mind. Through his ...                See full summary »",,0,,0
Youth,10,"    A young boy struggles with feelings of anger, abandonment and distrust as the two people he looks up to the most are imprisoned.",2015,"Short, Biography, Crime            ","A young boy struggles with feelings of anger, abandonment and distrust as the two people he looks up to the most are imprisoned.",,0,,0
Datin' Marvin,12,"    After a boisterous hit man falls for a baby faced dancer, a dangerous game of cat and mouse leads to a vengeful history of lesson in love.",2014,"Short, Crime, Drama            ","Vanessa Bartlett, Deborah Bowen, Christian Dautresme, Elena Ianelli",Richard Selvi,6,,7.8
Animal Crackers (Pentimenti),9,    There is no doubt that Sylvie (Krista Blomberg) adores Little Amanda (Alexis Weil) as she spends time with her and they prepare for Amanda's bath. Ten years later Sylvie is a changed woman ...                See full summary »,2012,"Short, Crime, Drama            ","Krista Blomberg, Jürgen Jones, Alexis Weil",Tyler A. Chase,47,,7.4
The Script,22,    Have you ever heard about schizophrenia?,2015,"Short, Crime, Fantasy            ",Have you ever heard about schizophrenia?,,0,,0
Lemonopolis,8,"    Two boys who own a conglomerate lemonade stand face new competition from a girl across the street. When one of the boys develops a crush on her, he must choose between love and greed.",2013,"Short, Comedy, Crime            ","Two boys who own a conglomerate lemonade stand face new competition from a girl across the street. When one of the boys develops a crush on her, he must choose between love and greed.",,0,,0
The Expert by Arthur Lang,5,Add a Plot,2014,"Short, Crime            ",Add a Plot,,0,,0
Red Clay,22,"    During a botched hit, a young mob enforcer from the Red Clay reservation makes a split-second decision that has drastic repercussions.",2013,"Short, Crime, Drama            ","During a botched hit, a young mob enforcer from the Red Clay reservation makes a split-second decision that has drastic repercussions.",,0,,0
Hermanos,20,"    Born into the San Jose chapter of latino gang Hermanos, Dr. Ricardo Alvarez has been living a double life as both surgeon and gang medic, but he wants out. After a hit he organized on his ...                See full summary »",2015,"Short, Crime, Drama            ","Born into the San Jose chapter of latino gang Hermanos, Dr. Ricardo Alvarez has been living a double life as both surgeon and gang medic, but he wants out. After a hit he organized on his ...                See full summary »",,0,,0
Três Tipos de Medo,20,"    After the arrest of a drug dealer , three people have to deal with their fears in one of the most violent cities in the country.",2016,"Short, Action, Crime            ","Giovanni Araujo, Romeu Benedicto, Jonathan Haagensen, Pedro Lafoz",Bruno Bini,10,,8.8
July the Twelfth 1984,13,    July The Twelfth 1984 is an experimental animation based on the actual audio recording of the State of Georgia execution of Ivon Ray Stanley on July the Twelfth 1984. We hear the voice of ...                See full summary »,2014,"Documentary, Animation, Short            ",July The Twelfth 1984 is an experimental animation based on the actual audio recording of the State of Georgia execution of Ivon Ray Stanley on July the Twelfth 1984. We hear the voice of ...                See full summary »,,0,,0
Letters to Ashleigh,24,"    LETTERS TO ASHLEIGH is a documentary short about Ashleigh Love - a young girl who was senselessly murdered in Milwaukee, Wisconsin. LETTERS shows how one girl's death inspired an entire ...                See full summary »",2014,"Documentary, Short, Crime            ","LETTERS TO ASHLEIGH is a documentary short about Ashleigh Love - a young girl who was senselessly murdered in Milwaukee, Wisconsin. LETTERS shows how one girl's death inspired an entire ...                See full summary »",,0,,0
Kiss of Death,5,Add a Plot,2013,"Short, Crime, Drama            ",Add a Plot,,0,,0
When 2 Worlds Collide,15,"    Youth is wasted on the young - if they're lucky. Jai like any other teenage boy has ideals and hopes, but has kept them locked up along with everything else he doesn't talk about. Being the...                See full summary »",2010,"Short, Crime, Drama            ","Youth is wasted on the young - if they're lucky. Jai like any other teenage boy has ideals and hopes, but has kept them locked up along with everything else he doesn't talk about. Being the...                See full summary »",,0,,0
Beating Justice: The Martin Lee Anderson Story,57,    Uncovers the system of abuse and denial that killed a 14-year-old boy in a Florida Boot Camp.,2011,"Documentary, Crime            ",Uncovers the system of abuse and denial that killed a 14-year-old boy in a Florida Boot Camp.,,0,,0
El Coyote,8,    El Coyote Is an film based on a true story of a human smuggler also know a s coyote. He describes his process and the brief moments he has with the people he is trying to cross over seeking a better life.,2014,"Documentary, Animation, Short            ",Star:Jose Callela,Javier Barboza,6,,8.2
DeVoid,56,"    Hustling with the mysterious truth drug has become tiresome. Amelia wants more resulting in a bloodbath, paranoia, revenge and pain.",2016,"Crime, Drama            ","Howy Bratherton, Hannah Kelly, Eloise Dale, Warren Palmer",Matthew Fletcher,13,,4.7
Missing,12,"    When an anxious Mother hassle the police Chief to look for her missing Son, he goes on a search that more than meets the eye.",2012,"Short, Crime, Drama            ","Joko Anwar, Erastiany Asikin, Robin Moran, Sitha Soerjo",Pinkan Veronique,5,,6.8
Think Deep,7,"    Plotting his wife's murder for the umpteenth time, Marc and Jodie learn the hard way that actions speak louder than words.",2015,"Short, Crime, Horror            ","Plotting his wife's murder for the umpteenth time, Marc and Jodie learn the hard way that actions speak louder than words.",,0,,0
Los silenciosos,0,Add a Plot,2016,Crime            ,Add a Plot,,0,,0
The 999 Awards,127,Add a Plot,2012,Crime            ,Add a Plot,,0,,0
Why So Serial?,7,    A mockumentary about a none-too-successful serial killer.,2012,"Short, Comedy, Crime            ",A mockumentary about a none-too-successful serial killer.,,0,,0
Why I Write,5,    This is the first episode in a series of spoken word videos by Khmer American exile Khiev Kosal in collaboration with Studio Revolt. Kosal performs poetry ripped from his guts and excavated...                See full summary »,2011,"Short, Crime, Drama            ",This is the first episode in a series of spoken word videos by Khmer American exile Khiev Kosal in collaboration with Studio Revolt. Kosal performs poetry ripped from his guts and excavated...                See full summary »,,0,,0
The Colour of the Trap,0,Add a Plot,2014,"Crime, Thriller            ",Add a Plot,,0,,0
Hit Call,8,"    Based on the short story by Joe Lansdale (Cold In July, Bubba Ho-Tep, Hap and Leonard), a desperate man receives a phone call that turns his world upside down.",2015,"Short, Crime            ","Based on the short story by Joe Lansdale (Cold In July, Bubba Ho-Tep, Hap and Leonard), a desperate man receives a phone call that turns his world upside down.",,0,,0
Trap,8,"    A burglar catches his younger sister dating an older man. He decides to break into the man's house, except this time, he has no idea what he has stepped into...",2015,"Short, Crime, Thriller            ","A burglar catches his younger sister dating an older man. He decides to break into the man's house, except this time, he has no idea what he has stepped into...",,0,,0
Awesome Girl Gang Street Fighter,0,    This movie is about a bad script being made into a worse a movie. The best part is the end credits.,2013,"Action, Comedy, Crime            ","Felissa Rose, Creep Creepersin, Natalie Shaheen, Tara Alexis",Creep Creepersin,6,,4.3
Act of Terror,7,    Act of Terror follows the personal journey of Gemma Atkinson as she takes the MET police to high court for abusing their powers under the terrorism law. Told through animation mixed with ...                See full summary »,2013,"Documentary, Animation, Short            ",Act of Terror follows the personal journey of Gemma Atkinson as she takes the MET police to high court for abusing their powers under the terrorism law. Told through animation mixed with ...                See full summary »,,0,,0
The Kellers,11,"    Sundance Documentary Film Fellow Deborah S. Esquenazi unearths yet another bizarre criminal case emerging from Texas. This short documentary focuses on Dan Keller, a former daycare operator...                See full summary »",2014,"Documentary, Short, Biography            ","Sundance Documentary Film Fellow Deborah S. Esquenazi unearths yet another bizarre criminal case emerging from Texas. This short documentary focuses on Dan Keller, a former daycare operator...                See full summary »",,0,,0
Workhorse,13,"    Hard working financial analyst, Liz, goes on and Internet date and is drugged. She wakes up in a hotel with vague memories of being raped. Back at work, she tries to trace the man, John, on...                See full summary »",2010,"Short, Crime, Drama            ","Hard working financial analyst, Liz, goes on and Internet date and is drugged. She wakes up in a hotel with vague memories of being raped. Back at work, she tries to trace the man, John, on...                See full summary »",,0,,0
Kim the Waitress,8,    What happens when you are obsessed with someone else and it becomes all consuming?,2011,"Short, Crime, Drama            ","Alisa Allapach, Won Hee Lee",Scott Eriksson,13,,4.5
Family Dealings,15,"    Brian is a former drug dealer who now has to manage life with a newborn son, and money is running out. He agrees to do another deal, but with consequences to his way of life.",2014,"Short, Crime            ","Brian is a former drug dealer who now has to manage life with a newborn son, and money is running out. He agrees to do another deal, but with consequences to his way of life.",,0,,0
Rewind,7,"    To take down the most dangerous assassin, a detective puts his sanity and morality on the line.",2014,"Short, Crime, Drama            ","To take down the most dangerous assassin, a detective puts his sanity and morality on the line.",,0,,0
Buddy Cops,5,"    Two police officers try to perform a simple interrogation, but their complicated pasts and quirky personalities quickly turns them against each other.",2015,"Short, Action, Comedy            ","Two police officers try to perform a simple interrogation, but their complicated pasts and quirky personalities quickly turns them against each other.",,0,,0
Seven Days of Revenge,140,    After arriving on their dream holiday the friends are disappearing one by one in a mysterious way.,2018,"Crime, Thriller            ",After arriving on their dream holiday the friends are disappearing one by one in a mysterious way.,,0,,0
