title,runtime,des,date,rating,genre
When Calls the Heart,43,"    Elizabeth Thatcher, a young school teacher from a wealthy Eastern family, migrates from the big city to teach school in a small coal mining town in the west.",2014,8.3,"Drama, Romance            "
Lolita,137,    A man marries his landlady so he can take advantage of her daughter.,1997,6.9,"Drama, Romance            "
Phantom Thread,130,"    Set in 1950s London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover.",2017,7.5,"Drama, Romance            "
A Christmas Miracle,130,"    When her boss steals her idea for their magazine's cover story, Emma searches for a Christmas miracle to write about with the help of her son and the handsome staff photographer.",2019,6.5,Romance            
True Romance,119,"    In Detroit, a lonely pop culture geek marries a call girl, steals cocaine from her pimp, and tries to sell it in Hollywood. Meanwhile, the owners of the cocaine, the Mob, track them down in an attempt to reclaim it.",1993,7.9,"Crime, Drama, Romance            "
The Parent Trap,129,    Teenage twin sisters swap places and scheme to reunite their divorced parents.,1961,7.1,"Comedy, Family, Romance            "
Meet Joe Black,178,"    Death, who takes the form of a young man, asks a media mogul to act as a guide to teach him about life on Earth, and in the process, he falls in love with his guide's daughter.",1998,7.2,"Drama, Fantasy, Romance            "
Mamma Mia! Here We Go Again,114,"    Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.",2018,6.7,"Comedy, Musical, Romance            "
Snow White and the Seven Dwarfs,83,"    Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.",1937,7.6,"Animation, Family, Fantasy            "
The Christmas Train,99,"    A cynical journalist decides to take a train from Washington, D.C. to Los Angeles for Christmas to get inspiration for a story in honor of his late father. He gets to know the other passengers and runs into an old flame while aboard.",2017,6.5,"Drama, Romance            "
Hart of Dixie,60,"    New Yorker and new doctor Zoe Hart accepts an offer from a stranger, Dr. Harley Wilkes, to work in his medical practice in Bluebell, Alabama. She arrives to find he has died and left half the practice to her in his will.",2015,7.7,"Comedy, Drama, Romance            "
The Wedding Singer,100,"    Robbie, a singer, and Julia, a waitress, are both engaged, but to the wrong people. Fortune intervenes to help them discover each other.",1998,6.8,"Comedy, Music, Romance            "
Christmas a la Mode,87,    A woman needs a miracle in order to save her family's farm and her father's legacy in time for a happy Christmas.,2019,6.9,Romance            
The Phantom of the Opera,143,    A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opéra House.,2004,7.3,"Drama, Musical, Romance            "
Les Misérables,372,"    Television adaptation of Victor Hugo's classic novel, which follows Jean Valjean as he evades capture by the unyielding Inspector Javert. Set against a backdrop of post-Napoleonic France as unrest begins to grip the city of Paris once more.",2019,7.8,"Drama, History, Romance            "
The Hunchback of Notre Dame,91,"    A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer.",1996,6.9,"Animation, Drama, Family            "
Bridesmaids,125,"    Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef.",2011,6.8,"Comedy, Romance            "
Gone with the Wind,238,    A manipulative woman and a roguish man conduct a turbulent romance during the American Civil War and Reconstruction periods.,1939,8.1,"Drama, History, Romance            "
The Kissing Booth,105,    A high school student is forced to confront her secret crush at a kissing booth.,2018,6.1,"Comedy, Romance            "
A Godwink Christmas: Meant for Love,105,"    Multiple coincidences and a chance meeting bring Alice and Jack, two strangers from very different family backgrounds, together for a weekend wedding celebration. Encouraged by her family, ...                See full summary »",2019,7.6,Romance            
Ophelia,114,"    A re-imagining of Hamlet, told from Ophelia's perspective.",2018,6.8,"Drama, History, Romance            "
Silver Linings Playbook,122,"    After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.",2012,7.7,"Comedy, Drama, Romance            "
Great Expectations,111,    Modernization of Charles Dickens classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love.,1998,6.9,"Drama, Romance            "
Immortals,110,"    Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",2011,6.0,"Action, Drama, Fantasy            "
The Princess and the Frog,97,"    A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",2009,7.1,"Animation, Adventure, Comedy            "
Stardust,127,"    In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.",2007,7.6,"Adventure, Family, Fantasy            "
Christmas with a View,91,    Secret aspirations between a failed restaurateur and a celebrity chef threaten their blossoming Christmas romance.,2018,5.1,"Drama, Romance            "
The Dreamers,115,    A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,2003,7.2,"Drama, Romance            "
Legends of the Fall,133,"    In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.",1994,7.5,"Drama, Romance, War            "
Random Acts of Christmas,88,"    Inspired by a story idea following random acts of kindness at Christmas, a journalist reconnects with an old flame in her home town.",2019,6.9,Romance            
Groundhog Day,101,    A weatherman finds himself inexplicably living the same day over and over again.,1993,8.0,"Comedy, Fantasy, Romance            "
Moulin Rouge!,127,    A poet falls for a beautiful courtesan whom a jealous duke covets.,2001,7.6,"Drama, Musical, Romance            "
Career Opportunities,83,    Jim is the dorky son of a local cement contractor who lives at home and has no direction. Josie is the gorgeous daughter of a wealthy businessman who dreams of leaving town. They find they have a lot in common.,1991,5.9,"Comedy, Romance            "
Sleeping Beauty,75,"    After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies.",1959,7.2,"Animation, Family, Fantasy            "
A Bronx Tale,121,    A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s.,1993,7.8,"Crime, Drama, Romance            "
Dallas,60,"    J.R. Ewing, a Texas oil baron, uses manipulation and blackmail to achieve his ambitions, both business and personal. He often comes into conflict with his brother Bobby, his arch-enemy Cliff Barnes and his long-suffering wife Sue Ellen.",1991,6.9,"Drama, Romance            "
Just Go with It,117,"    On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",2011,6.4,"Comedy, Romance            "
Legally Blonde,96,"    Elle Woods, a fashionable sorority queen is dumped by her boyfriend. She decides to follow him to law school, while she is there she figures out that there is more to her than just looks.",2001,6.2,"Comedy, Romance            "
